,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,favorite_count,retweet_count,word_count,contains_gatewaypundit,mentions_count,hashtags_count,Caps_count,contains_bad_url,contains_good_url,contains_bad_mentions,sentiment_analysis,angry_level,fear_level,happy_level,sad_level,surprise_level
11242,0,4881,3516,28294,0,0,23,0,1,0,3,0,1,0,-0.7906,0.0,1.0,0.0,0.0,0.0
9434,0,295,206,9726,0,0,47,0,4,0,1,0,0,0,-0.802,0.0,0.22,0.0,0.44,0.33
3822,1,1019,402,862,0,0,36,1,1,0,3,0,0,1,-0.9062,0.0,1.0,0.0,0.0,0.0
3795,1,211,193,2619,0,0,30,0,0,0,2,1,0,0,-0.8481,0.0,1.0,0.0,0.0,0.0
11819,1,1321,233,5507,0,0,24,1,1,0,3,0,0,1,-0.3818,0.0,0.0,0.0,0.0,1.0
5886,0,4377,4589,351006,4,0,45,0,2,0,2,0,0,0,-0.5859,0.0,0.29,0.0,0.14,0.57
12514,0,2757,2660,36081,0,0,45,0,1,0,2,0,0,0,-0.5994,0.0,0.0,0.0,0.6,0.4
7475,0,5694,5934,244002,0,0,43,0,3,0,1,0,1,0,-0.296,0.0,0.75,0.0,0.0,0.25
9899,0,3206,1750,13413,0,0,29,0,1,0,2,0,0,0,0.4215,0.0,0.5,0.12,0.12,0.25
14987,0,3015,2171,53552,1,0,28,0,0,0,0,0,0,0,0.754,0.0,0.0,0.0,0.75,0.25
17042,0,7118,7087,208854,1,1,28,0,3,0,2,0,0,0,-0.8555,0.0,0.67,0.0,0.33,0.0
14101,0,2393,109751,4887,59,12,33,0,0,0,0,0,1,0,0.5994,0.0,0.0,0.67,0.0,0.33
2055,0,165,99,1543,0,0,39,0,3,0,1,0,0,0,-0.6555,0.2,0.4,0.0,0.2,0.2
5044,0,34161,31953,102224,4,3,33,0,12,0,5,0,0,0,-0.9062,0.0,0.0,0.25,0.25,0.5
7699,0,3287,4159,44646,10,2,32,0,2,0,1,0,0,0,-0.6808,0.0,0.33,0.33,0.33,0.0
3838,0,57,361,10479,0,0,33,0,0,8,1,0,1,0,-0.7351,0.0,0.0,0.0,0.0,1.0
16407,0,292,53,9194,0,0,57,0,8,0,6,0,0,0,-0.872,0.0,0.18,0.18,0.27,0.36
7728,0,11260,11268,18295,1,2,31,0,1,0,3,0,0,0,-0.2134,0.5,0.0,0.0,0.0,0.5
15092,0,18602,18853,208523,0,0,41,0,0,0,3,0,0,0,-0.7579,0.0,0.44,0.0,0.11,0.44
13546,0,44,9,412,0,0,26,0,5,2,3,0,0,0,-0.4404,0.0,0.0,0.0,1.0,0.0
15143,0,1308,742,153805,0,0,45,0,2,0,1,0,0,0,-0.7003,0.0,0.0,0.25,0.25,0.5
7708,0,343,3132779,1518,12,6,38,0,0,0,0,0,0,0,0.9169,0.0,0.5,0.0,0.0,0.5
11449,0,163,71,1307,0,0,24,0,2,0,0,0,0,0,-0.6249,0.0,0.0,0.0,0.67,0.33
14129,0,918,454,6099,3,1,27,0,0,0,0,0,0,0,-0.5859,0.0,0.6,0.2,0.2,0.0
12509,0,665,378,273,15,3,40,0,2,0,1,0,0,0,-0.5719,0.0,0.4,0.0,0.4,0.2
14765,1,896,1101,19065,0,0,21,0,3,0,1,0,0,0,-0.4019,0.0,0.0,0.0,1.0,0.0
7030,0,285913,307468,88731,4,2,38,0,0,0,0,0,0,0,0.2354,0.0,0.0,0.33,0.67,0.0
12216,0,102,17,399,0,0,24,0,1,0,1,0,0,0,-0.5279,0.33,0.0,0.0,0.67,0.0
9178,0,3251,1222,28579,1,1,26,0,2,12,0,0,0,0,-0.8934,0.0,0.0,0.0,1.0,0.0
14625,0,0,12,6662,0,0,26,0,1,0,4,0,0,0,-0.7351,0.0,0.0,0.0,1.0,0.0
9561,0,2868,4229,20434,0,0,41,0,4,1,2,0,0,0,-0.6369,0.0,0.17,0.33,0.33,0.17
2984,0,4670,1937,20010,3,1,24,0,2,1,8,0,1,0,0.0,0.0,0.25,0.25,0.0,0.5
17827,0,994,320,23228,0,0,29,0,2,0,2,0,0,0,0.7184,0.29,0.14,0.14,0.14,0.29
15404,0,706,916,4149,0,0,21,0,0,4,1,0,0,0,0.836,0.0,0.67,0.0,0.0,0.33
2815,1,2718,3599,5231,5,2,44,0,0,0,3,0,0,0,-0.6369,0.0,0.71,0.14,0.0,0.14
2046,1,45,3,0,0,0,49,0,1,0,36,0,0,0,-0.743,0.0,0.38,0.12,0.38,0.12
10764,0,2108,21590,7081,17,9,41,0,0,0,0,0,0,0,-0.1689,0.1,0.2,0.2,0.3,0.2
15612,0,437,175,38454,0,0,31,0,2,0,2,0,0,0,-0.4588,0.0,0.5,0.0,0.5,0.0
4923,1,138,110,5326,0,0,20,0,0,0,3,0,0,0,0.4588,0.0,0.33,0.17,0.0,0.5
4826,0,205,47,206,0,0,43,0,1,0,1,0,0,0,-0.5574,0.25,0.5,0.0,0.0,0.25
9875,0,4968,4137,212262,1,0,29,0,0,0,0,0,0,0,-0.3919,0.0,0.25,0.0,0.5,0.25
17452,0,1043,29,166,0,0,36,1,4,0,8,0,0,1,-0.875,0.0,0.33,0.0,0.0,0.67
2347,0,3285,2899,1407,1,0,24,0,2,3,1,0,0,0,-0.6486,0.0,1.0,0.0,0.0,0.0
9527,1,1899,1990,25381,0,0,45,0,2,0,2,1,0,0,0.836,0.0,0.5,0.17,0.0,0.33
15803,0,184,31,953,0,0,48,0,2,0,2,0,0,0,-0.9201,0.11,0.11,0.22,0.22,0.33
14595,0,533,435,2134,0,0,47,0,0,0,0,0,0,0,-0.6124,0.0,0.83,0.0,0.0,0.17
16642,0,1988,836,16815,0,0,27,0,3,0,11,0,0,0,-0.3612,0.0,0.5,0.0,0.5,0.0
12739,0,351,52,7618,0,0,36,0,2,1,2,0,0,0,-0.7501,0.0,0.43,0.0,0.14,0.43
16436,0,1007,5370,35351,1,1,37,0,1,0,0,0,0,0,0.875,0.0,0.4,0.2,0.4,0.0
1414,0,6,7,96,0,0,50,0,0,0,3,0,0,0,-0.453,0.14,0.0,0.0,0.43,0.43
499,0,243,1285,3005,0,0,25,0,3,0,0,0,0,0,0.128,0.0,0.4,0.0,0.2,0.4
668,0,2986,1144,19493,0,0,32,0,2,7,0,0,0,0,0.5267,0.17,0.17,0.0,0.33,0.33
3033,0,1674,1313,3715,0,0,27,0,3,0,1,0,0,0,-0.6808,0.0,0.33,0.0,0.33,0.33
16010,0,210,980,5636,1,0,36,0,0,1,1,0,0,0,0.2732,0.12,0.38,0.0,0.25,0.25
14844,0,10903,11739,232687,1,0,35,0,0,0,0,0,1,0,-0.8689,0.0,0.33,0.17,0.17,0.33
9395,0,396,39,481,2,0,35,0,3,0,0,0,1,0,-0.128,0.0,0.8,0.2,0.0,0.0
10389,0,348,137,7509,0,0,26,0,4,0,2,0,1,0,-0.6124,0.0,0.5,0.17,0.17,0.17
5556,0,256,301,105,1,0,35,0,2,0,1,0,1,0,0.5106,0.0,0.71,0.0,0.29,0.0
15397,0,1432,1175,15119,2,1,20,0,0,0,0,0,0,0,-0.5423,0.25,0.75,0.0,0.0,0.0
3774,0,3812,2703,126923,15,8,35,0,3,0,1,0,1,0,-0.4019,0.0,0.67,0.0,0.33,0.0
303,0,36,5,88,0,0,39,0,1,0,2,0,0,0,-0.3818,0.0,0.17,0.0,0.83,0.0
14470,1,191147,223108,23712,14,7,36,0,1,5,2,1,0,0,0.8591,0.0,0.0,0.33,0.0,0.67
1703,1,1444,65310,6869,18,13,42,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
3834,0,779,857,13814,0,0,35,0,6,1,2,0,1,0,0.765,0.0,0.33,0.33,0.0,0.33
8510,0,4389,2101,52428,0,0,21,0,1,0,2,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
5896,0,874,928,119676,1,0,43,0,2,1,3,0,0,0,-0.9118,0.0,0.0,0.25,0.0,0.75
8665,0,3295,4978,44677,15,4,27,0,3,0,0,0,0,0,0.7783,0.0,0.0,0.33,0.0,0.67
6670,0,1113,931,57268,11,6,30,0,11,0,0,0,0,0,0.3818,0.0,0.67,0.0,0.33,0.0
1618,1,4985,3149,67829,0,1,27,0,0,0,2,1,0,0,-0.1779,0.0,0.67,0.0,0.0,0.33
7438,0,23117,23169,14465,0,0,52,0,1,2,5,0,0,0,0.4939,0.14,0.29,0.0,0.14,0.43
13750,0,949,405,41463,0,0,22,0,5,0,0,0,0,0,-0.8316,0.25,0.25,0.0,0.0,0.5
2924,0,2839,3263,13884,0,0,48,0,0,0,0,0,0,0,-0.3008,0.0,0.11,0.11,0.44,0.33
3206,0,4452,3557,5012,0,0,40,0,2,0,28,0,0,0,-0.8313,0.0,0.0,0.0,0.33,0.67
15242,0,408,174,21256,0,0,23,0,0,1,0,0,1,0,-0.2023,0.0,0.4,0.0,0.2,0.4
4274,1,744,195,11861,0,0,27,1,1,0,2,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
17580,0,3704,2194,2645,0,0,20,0,0,0,1,0,0,0,-0.5719,0.0,0.5,0.0,0.5,0.0
5400,0,15002,18297,16838,3,0,41,0,2,0,0,0,0,0,0.4215,0.0,0.56,0.0,0.33,0.11
5196,1,1798,104642,8839,22,9,23,1,1,0,1,0,0,1,-0.3818,0.25,0.25,0.0,0.0,0.5
10694,0,1465,4358,3047,0,0,44,0,1,0,2,1,0,0,-0.5859,0.0,0.4,0.0,0.0,0.6
5723,0,998,1120,31299,4,0,46,0,0,0,0,0,0,0,-0.5574,0.0,0.6,0.0,0.2,0.2
17201,0,880,173,125290,0,0,40,0,1,2,1,0,0,0,-0.4215,0.17,0.17,0.17,0.5,0.0
13643,0,1059,993,6454,0,0,44,0,1,0,3,0,0,0,-0.7579,0.0,0.5,0.25,0.25,0.0
8852,0,673,329,20571,0,0,41,0,0,0,0,0,0,0,0.5859,0.0,0.5,0.5,0.0,0.0
1950,0,1,0,0,0,0,29,0,0,0,1,0,0,0,-0.7003,0.0,0.25,0.0,0.0,0.75
11219,1,802,361,1844,0,0,28,1,1,0,0,0,0,1,-0.3818,0.0,0.33,0.0,0.33,0.33
2736,0,25278,24833,23157,11,7,38,0,1,0,2,0,0,0,-0.1531,0.25,0.0,0.0,0.5,0.25
6832,1,42556,39246,1305,2,2,26,0,0,0,0,1,0,0,-0.6249,0.0,0.0,0.0,0.5,0.5
14261,0,700,159,26468,0,0,29,0,5,0,3,0,0,0,-0.8591,0.0,0.0,0.0,0.75,0.25
1068,0,1384,95,36673,0,0,35,0,3,0,1,0,0,0,-0.6705,0.0,0.2,0.2,0.6,0.0
3660,0,1333,574,27491,0,0,57,0,8,0,4,0,0,0,-0.7823,0.0,0.5,0.0,0.0,0.5
15685,1,6346,7149,480863,4,1,32,0,1,0,14,0,0,0,-0.8934,0.0,0.25,0.0,0.5,0.25
16866,0,33,3,1073,0,0,31,0,1,0,3,0,0,0,-0.7783,0.0,0.33,0.11,0.44,0.11
2470,0,7102,6829,403018,0,0,21,0,0,0,0,0,0,0,-0.7906,0.25,0.0,0.0,0.5,0.25
15269,1,821,397,214,0,0,30,0,0,1,0,0,0,0,-0.7992,0.0,0.17,0.33,0.5,0.0
17540,0,884,170,125255,0,0,42,0,1,1,1,0,0,0,-0.765,0.0,0.5,0.0,0.33,0.17
4746,0,1416,182,12159,6,3,44,0,1,0,6,0,0,0,-0.8591,0.2,0.0,0.0,0.2,0.6
4649,0,2,24,13,0,0,48,0,0,0,1,0,0,0,-0.9595,0.0,0.17,0.17,0.33,0.33
16678,0,3167,808,44361,0,0,30,0,2,1,1,0,0,0,-0.5267,0.0,0.0,0.0,0.67,0.33
1265,0,2894,21197,15462,2,4,31,0,1,0,0,0,0,0,0.6249,0.0,0.5,0.5,0.0,0.0
4194,0,715,469,77366,0,0,24,0,2,0,0,0,0,0,0.4404,0.0,0.33,0.33,0.0,0.33
2766,0,1134,480,609,1,1,26,0,1,0,0,0,0,0,0.6705,0.25,0.25,0.25,0.25,0.0
12246,1,354,158,3513,0,0,23,0,1,0,14,0,0,0,0.34,0.12,0.38,0.0,0.12,0.38
3038,0,10019,10085,4645,8,12,40,0,1,0,1,0,0,0,-0.9337,0.14,0.43,0.0,0.14,0.29
6650,0,152,56,4199,0,0,52,0,1,0,6,0,0,0,-0.7975,0.33,0.0,0.17,0.17,0.33
13844,0,53,32,6304,0,0,30,0,2,0,1,0,0,0,-0.8126,0.0,1.0,0.0,0.0,0.0
17598,0,506,1493,47892,5,1,23,0,1,0,1,0,0,0,-0.6908,0.0,0.5,0.25,0.25,0.0
582,0,297,395,18043,0,0,45,0,0,0,0,0,0,0,-0.6808,0.0,0.4,0.0,0.3,0.3
10974,0,79,1,53,0,0,31,0,3,1,1,0,1,0,-0.5423,0.0,0.0,0.0,1.0,0.0
2896,0,247,227,146,1,1,26,0,1,0,1,0,1,0,0.128,0.0,1.0,0.0,0.0,0.0
11721,0,3514,9381,1931,524,111,22,0,0,0,0,0,0,0,0.0,0.0,0.33,0.0,0.33,0.33
5032,0,24194,27777,298470,29,10,26,0,0,0,0,0,0,0,-0.7304,0.0,0.5,0.0,0.0,0.5
12340,1,2167,762,67785,0,0,29,0,0,0,0,1,0,0,-0.5106,0.0,0.5,0.0,0.25,0.25
347,0,8341,8180,18035,0,1,27,0,9,0,2,0,0,0,-0.5574,0.0,0.4,0.0,0.2,0.4
2947,0,4045,3905,8517,0,0,40,0,1,5,5,0,1,0,-0.6908,0.33,0.33,0.0,0.17,0.17
2260,0,1026,161,16961,0,0,28,0,0,0,2,0,1,0,-0.1027,0.0,0.25,0.0,0.25,0.5
10484,0,575,86,1378,0,0,26,0,2,0,0,0,0,0,-0.8402,0.0,0.33,0.0,0.0,0.67
14282,1,501,587,12903,0,0,21,0,1,1,0,0,0,0,-0.4019,0.17,0.0,0.0,0.5,0.33
11282,1,87,24,6920,0,0,44,0,0,1,1,0,0,0,-0.9118,0.22,0.11,0.0,0.22,0.44
12618,0,4921,3707,6394,1,0,47,0,0,0,0,0,0,0,-0.7099,0.2,0.2,0.0,0.4,0.2
5143,1,0,51,9135,1,0,21,0,6,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
15310,0,78,296,2571,0,0,36,0,4,0,2,0,0,0,0.5574,0.0,0.33,0.67,0.0,0.0
5880,0,209,820,200433,0,0,40,0,1,2,3,0,1,0,-0.5267,0.0,0.25,0.0,0.0,0.75
4952,0,5619,5116,343916,0,0,38,0,0,1,0,0,1,0,0.7845,0.12,0.5,0.0,0.0,0.38
12908,0,47,20,199,0,0,23,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5
1477,0,866,127,17035,0,0,29,0,0,0,1,0,0,0,-0.8625,0.0,0.0,0.0,0.0,1.0
4252,0,2871,2373,98367,0,0,39,0,0,0,0,0,0,0,-0.9062,0.0,0.25,0.0,0.0,0.75
180,0,0,1,389,1,0,50,0,6,0,0,0,0,0,-0.9118,0.1,0.3,0.0,0.5,0.1
6705,0,879,931,114838,0,0,34,0,2,0,3,0,0,0,-0.6705,0.0,0.67,0.0,0.17,0.17
9980,0,157,20,5293,0,0,54,0,7,0,2,0,0,0,-0.5106,0.0,0.25,0.0,0.25,0.5
11443,0,72,129,18794,0,0,26,0,1,0,2,0,0,0,0.4019,0.0,0.5,0.0,0.0,0.5
8929,0,25149,25741,154660,3,0,26,0,0,0,1,0,0,0,0.4404,0.25,0.25,0.25,0.0,0.25
12926,1,533,145,678,0,0,28,0,0,0,1,0,0,0,-0.9287,0.0,1.0,0.0,0.0,0.0
255,0,256,36,44,3,3,54,0,19,4,21,0,0,0,-0.8555,0.0,0.25,0.0,0.5,0.25
17344,0,984,454,7370,1,0,39,0,0,0,1,0,0,0,-0.34,0.0,0.0,0.0,0.0,0.0
14476,1,1814,1102,925,0,0,23,0,6,0,3,0,0,0,-0.4404,0.0,0.33,0.0,0.0,0.67
15977,0,766,130,20499,0,0,33,0,13,3,12,0,0,0,-0.2263,0.0,1.0,0.0,0.0,0.0
8839,1,9774,10536,87764,2,3,34,0,0,0,2,0,0,0,-0.7845,0.0,0.5,0.0,0.5,0.0
17468,0,989,318,23228,0,0,51,0,7,0,4,0,0,0,0.8779,0.0,0.5,0.0,0.5,0.0
4513,0,438,1167,124,6,2,40,0,0,5,2,0,0,0,-0.9024,0.0,0.5,0.0,0.25,0.25
9892,0,5743,5271,10604,0,0,36,0,1,1,1,0,0,0,-0.5719,0.17,0.33,0.0,0.0,0.5
2631,0,289,229,2631,1,0,45,0,3,2,5,0,0,0,-0.9169,0.0,0.5,0.0,0.0,0.5
107,0,139,6,2621,0,0,25,0,1,0,0,0,0,0,-0.3818,0.0,1.0,0.0,0.0,0.0
3717,1,11763,12212,351,1,1,35,0,0,0,1,1,0,0,-0.5106,0.0,0.67,0.0,0.0,0.33
4463,0,683,188,13783,0,0,39,0,2,0,0,0,0,0,-0.2023,0.0,0.33,0.0,0.0,0.67
8270,0,3644,1233,425,0,0,28,0,1,0,1,0,1,0,-0.34,0.25,0.25,0.0,0.0,0.5
416,0,2,3,2,0,0,26,0,0,1,1,0,0,0,0.1779,0.0,0.2,0.2,0.2,0.4
17649,0,1165,328,575,0,0,33,0,2,0,2,0,0,0,0.8692,0.0,0.6,0.4,0.0,0.0
7914,0,2166,694,132,0,0,45,0,1,1,4,0,0,0,-0.9643,0.0,0.67,0.0,0.0,0.33
8494,0,381,210,1789,19,7,28,0,9,0,1,0,0,0,-0.8658,0.0,0.0,0.0,0.0,1.0
13782,0,4025,2616,33562,1,2,36,0,4,0,1,0,0,0,0.5106,0.0,0.25,0.25,0.25,0.25
6879,0,793,643,2014,0,0,45,0,2,0,0,0,0,0,-0.8779,0.0,0.5,0.1,0.2,0.2
2265,0,807,326,2596,1,0,21,0,1,6,2,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
15840,0,54,105,2283,0,0,31,0,1,0,2,0,1,0,0.8316,0.0,0.33,0.33,0.0,0.33
11331,0,323,3348,719,0,0,41,0,5,2,5,0,0,0,-0.9403,0.0,0.44,0.22,0.33,0.0
5079,0,234,172,3513,3,1,41,0,0,0,2,0,0,0,0.552,0.0,0.2,0.2,0.4,0.2
13454,1,543,257,6278,0,0,27,0,5,0,1,0,0,0,0.4404,0.25,0.25,0.5,0.0,0.0
10362,0,447,552,3193,0,0,28,0,0,0,1,0,0,0,0.1531,0.0,0.67,0.0,0.33,0.0
4606,0,2817,706,39133,0,0,33,0,3,0,1,0,0,0,0.7783,0.0,0.0,0.2,0.2,0.6
13676,0,244,110,2322,1,0,41,0,3,0,2,0,1,0,-0.0772,0.0,0.0,0.0,0.5,0.5
15321,0,4531,2672,13290,0,0,28,0,0,1,1,0,0,0,-0.802,0.33,0.0,0.0,0.67,0.0
14672,0,10,2,2,0,0,55,0,0,0,9,0,0,0,-0.6908,0.0,0.25,0.0,0.25,0.5
8771,0,2856,982,1051,0,0,31,0,1,0,2,0,0,0,-0.7269,0.0,0.67,0.0,0.0,0.33
17143,0,1114,95271,108,20,10,29,0,1,0,0,0,1,0,-0.5423,0.0,0.0,0.0,0.33,0.67
2621,0,1857,1198,338527,0,0,30,0,5,0,1,0,0,0,-0.7906,0.0,0.25,0.0,0.5,0.25
2030,0,500,509,2332,0,0,41,0,2,0,2,0,0,0,0.91,0.0,0.5,0.33,0.0,0.17
15948,0,5907,13125,432,2,1,29,0,3,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5
39,0,7886,8492,16756,0,0,31,0,0,0,1,0,0,0,-0.6249,0.17,0.33,0.17,0.17,0.17
8108,0,987,281,22612,0,1,44,0,2,0,9,0,1,0,-0.9169,0.0,0.2,0.0,0.6,0.2
17447,0,1,0,278,0,0,27,0,0,0,1,0,0,0,-0.4215,0.33,0.0,0.0,0.67,0.0
8348,0,43,9,268,0,0,40,0,0,0,0,0,0,0,0.2732,0.0,0.2,0.2,0.6,0.0
9423,0,158,234,4341,0,0,25,0,2,0,0,0,0,0,-0.9136,0.0,0.14,0.0,0.43,0.43
3508,0,123,15,1106,0,0,42,0,1,0,0,0,0,0,-0.7269,0.12,0.25,0.0,0.5,0.12
10189,0,3340,3294,321027,2,0,29,0,0,0,1,0,0,0,-0.9153,0.0,0.0,0.0,0.33,0.67
6724,0,230,706,1550,6,0,42,0,0,0,1,0,0,0,-0.5267,0.0,0.73,0.18,0.0,0.09
12603,0,2093,2659,1274,0,0,34,0,0,0,0,0,0,0,0.3382,0.0,0.17,0.0,0.33,0.5
2980,0,4167,5182,68436,11,5,24,0,0,0,2,0,0,0,-0.8519,0.4,0.0,0.2,0.0,0.4
3437,1,2260,962,2027,1,0,20,1,1,0,1,0,0,1,0.0,0.0,0.67,0.0,0.0,0.33
15673,0,45,19,10513,0,0,21,0,2,0,1,0,1,0,-0.7717,0.0,0.8,0.0,0.0,0.2
17611,0,9608,8910,535284,0,0,73,0,50,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
16412,0,1628,494,23140,0,0,33,0,1,0,1,0,1,0,-0.34,0.0,0.25,0.0,0.5,0.25
6959,0,828,134,23127,0,0,31,0,6,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5
3544,0,167,139,8762,0,0,25,0,0,0,1,0,0,0,-0.5719,0.0,0.4,0.2,0.2,0.2
8380,0,4853,3764,104,0,0,28,0,4,4,1,0,1,0,0.25,0.0,0.67,0.0,0.0,0.33
2867,0,1246,510,127664,2,0,25,0,0,0,0,0,0,0,-0.6486,0.0,0.5,0.0,0.25,0.25
4442,0,5494,5374,37229,1,0,21,0,0,1,1,0,0,0,-0.2023,0.0,0.5,0.0,0.0,0.5
10242,0,3663,2725,34279,2,0,30,0,0,0,0,0,0,0,-0.6597,0.0,0.25,0.0,0.5,0.25
11235,1,218,146,11693,0,0,32,0,1,0,1,0,0,0,0.0,0.2,0.2,0.0,0.0,0.6
15561,0,6,7,20,2,1,42,0,3,0,3,0,1,0,0.3818,0.0,0.83,0.0,0.0,0.17
17562,0,455,655,7289,0,0,45,0,4,1,3,0,0,0,-0.8591,0.0,0.4,0.0,0.2,0.4
15416,0,117,62,65408,0,0,45,0,1,0,1,0,1,0,-0.3368,0.0,0.27,0.09,0.45,0.18
6698,0,145,116,274,0,0,45,0,2,0,0,0,0,0,-0.296,0.0,0.29,0.14,0.14,0.43
1878,0,39,42,1827,1,0,41,0,9,0,2,0,0,0,-0.5719,0.0,0.0,0.5,0.0,0.5
5371,1,1121,378,5205,0,0,23,0,2,0,0,1,0,0,-0.25,0.0,0.5,0.25,0.25,0.0
8191,0,2017,124,10684,0,0,28,0,0,0,1,0,0,0,0.4939,0.0,0.0,0.5,0.5,0.0
12561,0,35,6,6,0,0,54,0,1,0,30,0,1,0,-0.4891,0.1,0.2,0.2,0.3,0.2
9415,0,9528,9159,19033,0,0,37,0,2,0,1,0,0,0,0.1027,0.0,0.0,0.5,0.5,0.0
15848,0,0,0,3,0,0,36,0,1,0,5,0,0,0,-0.9349,0.0,0.36,0.0,0.18,0.45
16306,1,451,86,256,0,0,53,0,5,0,4,0,0,0,-0.4404,0.33,0.33,0.0,0.0,0.33
3665,0,4995,2986,66115,0,0,33,0,0,0,1,0,0,0,-0.4019,0.0,0.11,0.11,0.33,0.44
13776,0,1511,23045,25394,3,1,28,0,1,0,1,0,0,0,0.9274,0.0,0.25,0.75,0.0,0.0
2729,0,3965,5601,182424,1,1,37,0,0,2,1,0,0,0,-0.5859,0.0,0.0,0.4,0.2,0.4
16848,0,27,11,1702,0,0,33,0,6,0,0,0,1,0,-0.765,0.17,0.17,0.0,0.67,0.0
12770,0,333,27,7689,0,0,22,0,8,0,1,0,0,0,-0.25,0.0,0.0,0.0,0.0,0.0
12066,0,1218,1291,2866,0,0,45,0,0,3,0,0,0,0,0.6222,0.0,0.17,0.17,0.0,0.67
13312,0,4084,5999,2367,2,0,28,0,11,1,1,0,0,0,-0.25,0.0,0.0,0.0,0.5,0.5
6977,0,339,460,2381,0,0,24,0,11,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14394,0,1093,67955,2245,0,0,20,0,0,0,0,0,0,0,0.0,0.0,0.33,0.0,0.33,0.33
3076,0,30,747,95,0,0,27,0,1,1,0,0,0,0,-0.5106,0.0,1.0,0.0,0.0,0.0
5678,0,477,4031,733,1,0,49,0,0,0,0,0,0,0,-0.6597,0.0,0.5,0.25,0.0,0.25
17772,0,252,49,3614,0,0,38,0,5,0,2,0,0,0,-0.8225,0.0,0.5,0.17,0.33,0.0
13317,1,19199,18218,890,0,2,40,0,0,0,1,0,0,0,-0.8555,0.0,0.4,0.0,0.2,0.4
7507,0,27,7,1320,0,0,41,0,6,0,0,0,1,0,0.0,0.0,0.33,0.0,0.17,0.5
5932,0,1053,14544,4973,10,1,36,0,0,0,0,0,1,0,0.4939,0.0,0.0,1.0,0.0,0.0
13115,1,465,417,92076,1,0,20,1,1,0,5,0,0,1,-0.7184,0.0,0.0,0.0,0.33,0.67
5297,0,193,486,93799,0,0,47,0,2,0,0,0,0,0,-0.1027,0.0,0.5,0.0,0.25,0.25
2727,0,1037,1146,14435,0,0,22,0,3,0,1,0,1,0,-0.7574,0.0,0.5,0.0,0.25,0.25
15456,0,127,8,12842,2,0,36,0,1,0,1,0,0,0,-0.93,0.22,0.22,0.0,0.44,0.11
3836,0,22,4,153,0,0,30,0,2,0,3,0,0,0,-0.4019,0.0,0.0,0.0,0.5,0.5
36,1,12374,11401,14966,0,0,23,1,1,0,1,0,0,1,-0.3818,0.25,0.25,0.0,0.0,0.5
14972,1,193,155,47,0,0,26,0,0,0,0,1,0,0,0.2023,0.0,0.2,0.2,0.2,0.4
4187,0,93,65,11192,0,0,40,0,1,0,0,0,1,0,0.4215,0.12,0.25,0.25,0.12,0.25
675,0,3755,1799,13707,3,1,22,0,1,0,1,0,1,0,-0.3612,0.0,0.5,0.0,0.5,0.0
3633,0,677,751,992,0,0,33,0,0,0,0,0,0,0,-0.802,0.0,0.44,0.0,0.22,0.33
1555,0,2833,1157,10401,1,0,28,0,2,1,1,0,0,0,-0.7003,0.0,0.67,0.0,0.33,0.0
3529,1,3,1,0,0,0,36,0,0,0,7,1,0,0,-0.0772,0.0,0.0,0.17,0.0,0.83
3979,0,460,1863,17,1,2,21,0,0,0,1,0,0,0,-0.5106,0.0,0.0,0.0,0.67,0.33
12037,0,3087,6824,23392,0,0,38,0,1,0,1,0,0,0,-0.926,0.0,0.5,0.0,0.25,0.25
6627,0,4355,3172,86531,4,1,39,0,0,2,3,0,0,0,-0.8271,0.0,0.22,0.0,0.44,0.33
3708,1,195,138,1877,0,0,47,0,0,0,2,1,0,0,-0.4939,0.0,0.18,0.0,0.18,0.64
14354,0,34,2,69,0,0,25,0,1,1,1,0,1,0,0.6486,0.0,0.0,0.0,0.33,0.67
17443,0,115,27380,498,27,3,44,0,1,0,0,0,0,0,-0.886,0.0,0.29,0.0,0.71,0.0
11391,0,2101,622561,18204,1191,79,47,0,0,0,0,0,0,0,-0.0057,0.0,0.43,0.14,0.29,0.14
5775,0,4412,54367,424204,6,2,37,0,5,0,0,0,1,0,-0.0772,0.0,0.5,0.0,0.25,0.25
6904,0,51,3,21,0,0,22,0,1,0,0,0,1,0,-0.7184,0.12,0.38,0.0,0.12,0.38
5384,0,54114,57666,21627,14,20,43,0,1,3,1,0,1,0,-0.743,0.0,0.6,0.0,0.2,0.2
15568,0,757,1294,5832,0,0,48,0,0,0,1,0,0,0,-0.7251,0.0,0.33,0.08,0.33,0.25
3820,0,2,12,29,0,0,42,0,2,2,1,0,1,0,-0.5423,0.0,0.25,0.12,0.12,0.5
16518,0,480,1001,26246,0,0,39,0,1,0,3,0,0,0,0.765,0.0,0.17,0.17,0.17,0.5
