,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,favorite_count,retweet_count,contains_profanity,word_count,contains_gatewaypundit,mentions_count,hashtags_count,Caps_count,contains_bad_url,contains_good_url,contains_bad_mentions,contains_good_mentions,contains_bad_hashtags,contains_good_hashtags,sentiment_analysis,contains_bad_words,contains_good_words,angry_level,fear_level,happy_level,sad_level,surprise_level
6877,0,1347,156,21744,0,0,0,0,43,0,2,0,1,0,0,0,0,0,0,-0.0186,0,0,0.14,0.29,0.0,0.29,0.29
8019,0,5,0,26,0,0,0,0,41,0,3,3,3,0,1,0,0,0,0,0.4404,0,1,0.0,1.0,0.0,0.0,0.0
5348,0,2821,1344,32590,0,0,0,0,40,0,4,0,3,0,0,0,1,0,0,0.8048,0,0,0.0,0.33,0.0,0.0,0.67
3656,0,71,106,831,0,0,0,0,32,0,16,0,5,0,0,0,1,0,0,0.0,0,1,0.0,1.0,0.0,0.0,0.0
10525,0,1202,1011,44222,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,-0.8957,0,0,0.0,0.4,0.0,0.0,0.6
8255,0,9,0,47,0,0,0,1,31,0,2,0,14,0,0,0,1,0,0,-0.9442,0,0,0.0,0.22,0.11,0.44,0.22
12832,0,60,3,1072,0,0,0,0,32,0,4,0,1,0,1,0,0,0,0,-0.128,0,0,0.0,0.25,0.0,0.5,0.25
5965,0,14975,15583,197824,0,6,5,0,84,0,50,6,7,0,1,0,0,0,0,0.7184,0,1,0.0,0.0,0.33,0.67,0.0
13218,1,16586,18271,149454,0,17,5,0,27,0,0,1,5,0,0,0,0,0,0,-0.7184,0,1,0.0,0.0,0.0,0.33,0.67
16947,0,4897,3693,76329,0,0,0,0,35,0,4,3,1,0,0,0,1,0,0,0.4404,0,0,0.0,0.75,0.0,0.0,0.25
17878,0,35,5,711,0,0,0,0,38,0,3,0,1,0,0,0,0,0,0,-0.0869,0,0,0.0,0.5,0.0,0.25,0.25
3706,0,0,6,433,0,2,1,1,30,0,4,3,4,0,0,0,0,0,0,-0.8074,0,0,0.0,0.33,0.0,0.33,0.33
12271,1,7662,13255,666,0,0,2,0,24,1,1,0,3,0,0,1,0,0,0,-0.8176,0,0,0.0,0.25,0.0,0.25,0.5
10977,0,5000,1986,31557,0,0,0,0,25,0,0,2,1,0,0,0,0,0,1,0.5859,0,0,0.0,0.62,0.0,0.0,0.38
12746,0,38,5,719,0,0,0,0,38,0,6,0,3,0,0,0,0,0,0,-0.8225,0,0,0.0,0.14,0.0,0.43,0.43
10057,1,1522,1396,3825,0,0,1,0,30,0,0,0,7,0,0,0,0,0,0,0.0772,0,0,0.0,0.2,0.0,0.6,0.2
15002,0,172,106,2235,0,1,0,0,39,0,1,1,0,0,0,0,0,0,0,-0.5719,0,1,0.0,0.33,0.0,0.33,0.33
2003,0,289,305,110833,0,0,0,0,21,0,2,0,2,0,0,0,0,0,0,-0.5423,0,0,0.0,0.5,0.0,0.0,0.5
2923,0,31142,29345,1133,0,4,2,1,39,0,1,0,1,0,0,0,0,0,0,-0.8925,0,0,0.2,0.2,0.0,0.6,0.0
2571,1,811,485,3049,0,0,0,0,23,0,0,0,4,0,0,0,0,0,0,-0.3818,0,1,0.0,0.5,0.0,0.0,0.5
7770,0,2916,4386,101777,0,1,0,0,23,0,1,0,0,0,0,0,1,0,0,-0.6378,0,0,0.0,0.33,0.0,0.0,0.67
10157,0,511,1079,5136,0,0,0,0,41,0,2,0,0,0,0,0,1,0,0,-0.7579,0,1,0.0,1.0,0.0,0.0,0.0
3070,0,193,110,200,0,0,0,0,20,0,1,0,1,0,0,0,0,0,0,-0.34,0,0,0.0,0.5,0.5,0.0,0.0
10369,1,2046,1408,33333,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
16942,0,12,14,182,0,0,0,0,40,0,1,0,2,0,0,0,0,0,0,-0.5267,0,0,0.0,0.33,0.0,0.33,0.33
11183,0,284,66,511,0,0,0,1,31,0,2,0,0,0,0,0,0,0,0,-0.6705,0,0,0.0,0.33,0.0,0.33,0.33
10580,0,3944,1070,77029,0,35,8,0,42,0,3,0,1,0,0,0,0,0,0,-0.6159,0,0,0.0,0.2,0.2,0.2,0.4
11060,0,136,0,8,0,0,0,0,29,0,1,0,1,0,1,0,0,0,0,-0.7096,0,0,0.0,0.4,0.0,0.4,0.2
7168,0,881,935,119678,0,0,0,0,34,0,1,0,1,0,0,0,0,0,0,-0.891,0,0,0.0,0.25,0.0,0.5,0.25
14041,0,4206,1254,12206,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,-0.7783,0,0,0.0,0.0,0.4,0.2,0.4
6335,0,935,400,195,0,0,0,0,22,0,0,2,0,0,0,0,0,0,0,0.5859,0,0,0.0,0.33,0.0,0.33,0.33
4553,0,212,80,947,0,7,1,0,38,0,0,0,1,0,0,0,0,0,0,0.5434,0,0,0.14,0.14,0.0,0.29,0.43
3482,0,1065,1222,36044,0,3,1,0,27,0,1,1,1,0,0,0,0,0,0,0.7964,0,0,0.0,0.5,0.5,0.0,0.0
16201,1,970,300,7098,0,0,0,0,25,0,0,2,0,0,0,0,0,0,1,-0.4767,0,0,0.0,0.4,0.0,0.2,0.4
7700,0,869,585,5971,0,0,0,0,33,0,1,0,2,0,0,0,0,0,0,-0.3612,0,0,0.0,0.0,0.0,0.0,1.0
11507,0,10080,9519,10518,0,2,0,0,30,0,2,0,0,0,1,0,0,0,0,0.0516,0,0,0.0,0.0,0.33,0.67,0.0
3595,0,41208,37663,34928,0,5,8,0,48,0,1,3,1,0,0,0,0,0,0,-0.3182,0,0,0.0,0.4,0.0,0.2,0.4
14258,0,41333,42117,78979,0,8,5,0,45,0,2,7,0,0,0,0,0,0,0,-0.7783,0,1,0.33,0.67,0.0,0.0,0.0
15142,0,1164,90370,10200,1,15,2,0,34,0,1,0,2,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.5,0.5
6950,0,313,10586,12332,0,14,2,0,49,0,1,0,6,0,0,0,0,0,0,-0.3182,0,0,0.0,0.43,0.29,0.14,0.14
7811,0,1859,2825,4872,0,2,0,0,39,0,2,0,1,0,0,0,0,0,0,-0.296,0,0,0.0,0.33,0.0,0.33,0.33
3589,0,179,84,9508,0,1,0,0,30,0,4,0,1,0,0,0,0,0,0,-0.7954,0,0,0.33,0.0,0.0,0.33,0.33
11636,1,7721,7018,44753,0,0,0,0,30,1,1,0,1,0,0,1,0,0,0,-0.4939,0,0,0.0,0.0,0.0,0.0,1.0
3035,0,1212,516,38370,0,0,0,0,38,0,3,0,4,0,0,0,0,0,0,0.4404,0,0,0.4,0.4,0.0,0.0,0.2
8542,1,1197,1116,6658,0,3,2,0,33,0,0,0,1,0,0,0,0,0,0,-0.7184,0,0,0.0,0.33,0.0,0.33,0.33
2748,0,47,10,10543,0,0,0,1,24,0,3,4,15,0,0,0,0,0,0,-0.6806,0,0,0.0,0.25,0.0,0.5,0.25
3193,0,257,62,15040,0,1,0,0,33,0,3,0,1,0,1,0,0,0,0,-0.7351,0,0,0.0,0.29,0.14,0.43,0.14
14409,0,1630,1508,5389,0,0,0,0,33,0,2,5,0,0,0,0,0,0,0,-0.3818,0,0,0.0,0.2,0.0,0.2,0.6
2087,1,817,390,12440,0,0,0,0,22,1,1,0,1,0,0,1,0,0,0,-0.6808,0,0,0.0,0.0,0.0,0.5,0.5
12705,0,916,859,14820,0,2,0,0,34,0,0,0,1,0,0,0,0,0,0,-0.7574,0,0,0.2,0.4,0.0,0.2,0.2
6994,0,4386,4609,350833,0,1,0,0,43,0,1,0,1,0,0,0,0,0,0,-0.7003,0,0,0.0,0.12,0.12,0.12,0.62
3213,0,4,0,1,0,0,0,0,45,0,1,0,0,0,1,0,0,0,0,-0.765,0,0,0.0,0.5,0.0,0.0,0.5
14586,0,199,185,10758,0,0,0,0,46,0,4,0,1,0,1,0,0,0,0,-0.7506,0,1,0.0,0.33,0.0,0.33,0.33
7826,0,4996,969,13887,0,0,0,0,50,0,0,0,2,0,0,0,0,0,0,0.4767,0,1,0.0,0.57,0.0,0.0,0.43
3813,0,15,1,22,0,0,0,0,34,0,4,2,0,0,0,0,0,0,0,-0.3182,0,0,0.0,0.6,0.0,0.2,0.2
3946,0,209,76,8383,0,0,0,0,38,0,1,0,2,0,0,0,0,0,0,-0.8316,0,0,0.12,0.25,0.0,0.38,0.25
9150,0,26,0,197,0,0,0,0,34,0,2,0,0,0,0,0,1,0,0,-0.34,0,0,0.0,0.75,0.0,0.25,0.0
14926,0,34,38,9570,0,0,0,0,31,0,4,3,6,0,0,0,1,0,0,-0.9136,0,0,0.17,0.33,0.17,0.17,0.17
10089,0,1001,28921,715,1,53,13,0,40,0,1,0,0,0,0,0,0,0,0,0.8316,0,0,0.0,0.33,0.33,0.11,0.22
5572,0,4693,3538,54701,0,0,0,1,35,0,2,2,1,0,0,0,0,0,0,-0.3612,0,0,0.0,0.67,0.0,0.33,0.0
12047,0,32,7,3004,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,-0.2263,0,0,0.25,0.25,0.0,0.25,0.25
15118,0,268,356,21679,0,0,0,1,42,0,8,1,4,0,1,0,1,0,0,-0.5859,0,0,0.0,0.5,0.0,0.33,0.17
8076,0,277,554,10332,0,2,0,0,34,0,6,0,1,0,0,0,1,0,0,0.6369,0,0,0.0,0.0,0.5,0.0,0.5
2796,0,1220,1513,56549,0,2,0,0,44,0,0,0,0,0,0,0,0,0,0,-0.4019,0,0,0.0,0.44,0.0,0.33,0.22
7541,0,82,24,5322,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,-0.802,0,1,0.17,0.5,0.33,0.0,0.0
1411,0,190,107,1508,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,-0.6486,0,0,0.0,0.2,0.2,0.2,0.4
16463,0,899,1648,20857,0,2,2,0,29,0,3,11,1,0,0,0,0,0,0,0.5859,0,0,0.0,0.5,0.0,0.0,0.5
15632,0,345,213,124262,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0.1635,0,0,0.0,0.0,1.0,0.0,0.0
6703,0,1071,376,5025,0,0,0,0,27,0,0,3,1,0,0,0,0,0,0,0.6486,0,0,0.0,0.0,0.4,0.4,0.2
2270,1,5090,6090,80353,0,17,19,0,22,1,1,0,1,0,0,1,0,0,0,-0.5267,0,0,0.0,0.0,0.0,0.33,0.67
13662,0,4937,1707,20261,0,1,1,0,40,0,0,4,3,0,0,0,0,0,0,-0.891,0,0,0.0,1.0,0.0,0.0,0.0
16830,0,602,178,16445,0,0,0,0,30,0,3,0,2,0,0,0,0,0,0,-0.5423,0,0,0.0,0.5,0.0,0.25,0.25
14305,0,102,25,1,0,0,0,0,37,0,6,0,0,0,1,0,1,0,0,-0.7096,0,0,0.0,0.67,0.0,0.0,0.33
4147,0,4962,3617,44931,0,7,5,0,48,0,1,0,3,0,0,0,0,0,0,0.7796,0,1,0.0,0.75,0.25,0.0,0.0
7014,0,887,3206,16357,0,1,0,0,23,0,0,3,0,0,0,0,0,0,0,-0.4404,0,0,0.33,0.0,0.0,0.0,0.67
15388,0,824,170,5725,0,0,0,0,48,0,0,3,0,0,0,0,0,0,0,-0.7951,0,0,0.25,0.25,0.0,0.12,0.38
17785,0,3190,3302,218363,0,0,0,1,20,0,6,0,2,0,0,0,0,0,0,-0.6808,0,0,0.0,0.0,0.0,0.6,0.4
9422,1,23908,44846,1474,0,2,4,0,23,0,0,0,2,1,0,0,0,0,0,0.0,0,0,0.25,0.25,0.0,0.0,0.5
8568,0,1563,2245,9622,1,8,0,0,37,0,2,0,1,0,0,0,0,0,0,0.5256,0,1,0.0,0.33,0.0,0.33,0.33
17057,1,980,795,31691,0,1,1,0,70,0,25,0,4,0,0,1,0,0,0,-0.7579,0,1,0.0,0.86,0.0,0.0,0.14
9124,0,300,98,19600,0,0,0,0,54,0,2,0,0,0,0,0,1,0,0,0.7208,0,0,0.0,0.33,0.17,0.5,0.0
12759,0,4986,1666,19215,0,4,0,0,48,0,1,0,3,0,0,0,0,0,0,0.6249,0,0,0.25,0.25,0.12,0.0,0.38
4977,0,1307,522,23437,0,1,1,0,45,0,0,0,1,0,0,0,0,0,0,-0.765,0,0,0.09,0.36,0.09,0.0,0.45
16954,0,2015,2259,36845,0,14,6,0,37,0,0,0,0,0,0,0,0,0,0,-0.5859,0,1,0.0,1.0,0.0,0.0,0.0
16659,0,485,1049,115321,0,1,0,1,24,0,1,2,0,0,0,0,0,0,0,-0.4215,0,0,0.0,0.0,0.0,0.0,0.0
1470,0,9431,8576,115263,0,5,4,0,41,0,0,0,1,0,0,0,0,0,0,-0.8225,0,0,0.0,0.0,0.0,0.5,0.5
4991,0,4913,3942,14810,0,0,1,0,34,0,0,4,0,0,0,0,0,0,1,-0.5574,0,0,0.0,0.0,0.0,0.33,0.67
10251,0,4298,2866,6233,0,8,5,0,37,0,0,0,1,0,1,0,0,0,0,-0.8402,0,0,0.22,0.0,0.0,0.44,0.33
15725,1,5,8,213,0,0,0,0,32,0,6,0,1,0,0,0,0,0,0,-0.8658,0,0,0.0,0.33,0.0,0.33,0.33
16414,0,2494,930,95583,0,6,0,0,44,0,4,1,1,0,0,0,1,0,0,0.5475,0,0,0.14,0.14,0.14,0.29,0.29
4345,0,22,0,0,0,0,0,0,21,0,1,0,1,0,1,0,0,0,0,-0.6249,0,0,0.0,0.0,0.0,0.67,0.33
11651,0,2140,593362,17743,1,1375,309,0,31,0,1,0,0,0,0,0,0,0,0,-0.7506,0,0,0.0,0.0,0.0,0.0,1.0
9605,0,564,319,1939,0,0,0,0,27,0,1,0,1,0,0,0,0,0,0,-0.8065,0,0,0.0,0.25,0.0,0.75,0.0
1315,0,56,8,320,0,0,0,0,51,0,5,0,3,0,0,0,0,0,0,-0.4404,0,1,0.0,0.5,0.0,0.25,0.25
11903,0,389,150,337,0,0,0,1,32,0,2,0,1,0,0,0,0,0,0,-0.25,0,0,0.0,0.25,0.25,0.0,0.5
11200,0,415,16115,288,1,159,40,0,30,0,1,0,0,0,0,0,0,0,0,-0.7845,0,0,0.0,0.0,0.0,0.75,0.25
8166,0,2322,2253,104,0,0,0,0,38,0,1,2,1,0,0,0,0,0,0,-0.6369,0,0,0.0,0.0,0.17,0.5,0.33
7859,0,448,231,709,0,0,0,0,34,0,1,0,2,0,0,0,0,0,0,-0.6124,0,0,0.0,0.2,0.0,0.4,0.4
16974,0,5491,5231,222141,0,0,0,0,46,0,3,0,3,0,0,0,0,0,0,-0.7003,0,0,0.0,0.2,0.0,0.4,0.4
16229,0,1136,223,73415,0,0,0,0,33,0,3,0,1,0,0,0,0,0,0,0.3612,0,1,0.0,0.33,0.0,0.0,0.67
11681,0,6609,6064,53695,0,4,0,0,47,0,3,0,0,0,0,0,0,0,0,-0.1531,0,0,0.17,0.17,0.0,0.17,0.5
2616,0,1746,60577,1747,0,39,14,0,39,0,0,0,0,0,1,0,0,0,0,-0.8126,0,1,0.14,0.29,0.14,0.29,0.14
7793,0,207,491,18432,0,16,3,0,23,0,1,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.5,0.5
217,0,1933,2271,23409,0,0,1,0,38,0,1,0,1,0,0,0,1,0,0,0.4404,0,0,0.17,0.17,0.17,0.17,0.33
5735,0,3614,1656,14481,0,0,0,0,37,0,2,2,1,0,0,0,0,0,0,0.765,0,0,0.0,0.2,0.2,0.2,0.4
15226,0,2589,1483,22276,0,0,0,0,41,0,1,1,0,0,0,0,0,0,0,-0.8591,0,0,0.0,0.5,0.0,0.33,0.17
6730,1,1341,1241,18913,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0.7906,0,0,0.0,0.4,0.2,0.2,0.2
2167,0,5833,5352,217535,0,6,4,0,36,0,4,0,2,0,0,0,0,0,0,-0.3612,0,0,0.0,0.5,0.0,0.5,0.0
13866,0,669,250,6849,0,0,0,0,30,0,14,0,6,0,0,0,1,0,0,0.0,0,1,0.0,0.67,0.0,0.0,0.33
15843,0,202,108,291,0,0,0,0,47,0,1,0,3,0,0,0,0,0,0,-0.7269,0,0,0.11,0.33,0.0,0.22,0.33
11198,0,400,124,48994,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,-0.6645,0,0,0.0,0.38,0.0,0.25,0.38
8265,0,300,9,2317,0,0,0,0,33,0,12,0,4,0,1,0,1,0,0,-0.765,0,1,0.0,0.0,0.0,0.67,0.33
6934,0,1364,91322,1166,1,0,1,0,56,0,5,0,4,0,1,0,0,0,0,0.9062,0,0,0.0,0.83,0.0,0.17,0.0
16998,0,136,18,195,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,-0.5859,0,0,0.0,0.0,0.0,0.25,0.75
16929,1,4764,10103,60695,0,4,1,0,24,0,0,0,5,1,0,0,0,0,0,-0.2023,0,1,0.0,0.67,0.0,0.33,0.0
9466,0,243,1500,54,0,1,2,0,41,0,1,0,1,0,0,0,1,0,0,0.8588,0,0,0.0,0.14,0.14,0.43,0.29
4489,1,150,37,4342,0,0,0,0,20,0,1,0,2,0,0,0,0,0,0,0.4404,0,0,0.5,0.0,0.0,0.0,0.5
14739,0,5001,1138,17967,0,2,1,0,46,0,2,0,2,0,0,0,0,0,0,0.7351,0,1,0.0,1.0,0.0,0.0,0.0
6178,0,4105,3994,19673,0,1,0,0,42,0,5,0,0,0,0,0,0,0,0,-0.3182,0,0,0.0,0.38,0.12,0.12,0.38
10421,0,396,819,18,0,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
11011,1,536,334,24,0,0,0,0,24,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0.0,0.33,0.0,0.67
7335,0,307,36,961,0,0,0,0,43,0,4,0,0,0,0,0,0,0,0,-0.9694,0,1,0.0,0.33,0.0,0.0,0.67
4740,0,2142,1500,85009,0,0,0,0,44,0,3,0,0,0,0,0,0,0,0,-0.4432,0,0,0.0,0.43,0.14,0.14,0.29
10424,1,4892,2113,71980,0,0,0,0,24,1,1,0,3,0,0,1,0,0,0,-0.5994,0,0,0.33,0.33,0.0,0.0,0.33
12525,0,162,13,2174,0,1,0,0,42,0,1,2,2,0,1,0,0,0,0,0.8625,0,0,0.0,0.0,0.0,0.67,0.33
12102,0,394,1596,42525,0,0,0,0,36,0,2,1,0,0,0,0,1,0,0,-0.8225,0,0,0.0,0.33,0.0,0.33,0.33
4824,1,4670,4323,2302,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,-0.4767,0,0,0.0,0.0,0.0,0.0,0.0
15894,0,200,47,11532,0,0,0,0,37,0,3,3,2,0,0,0,0,0,0,-0.8658,0,0,0.0,0.67,0.0,0.0,0.33
11118,0,4979,3199,136285,0,0,0,0,32,0,3,0,0,0,0,0,0,0,0,-0.2732,0,0,0.0,1.0,0.0,0.0,0.0
11987,0,354,240,15718,0,1,0,0,33,0,2,1,0,0,0,0,0,0,0,-0.4767,0,1,0.0,0.0,0.0,0.33,0.67
5627,0,1020,569,62015,0,2,1,0,30,0,4,0,0,0,0,0,0,0,0,-0.5574,0,0,0.0,0.0,0.0,0.5,0.5
11974,0,0,1,2,0,0,0,0,36,0,9,0,28,0,0,0,1,0,0,-0.1622,0,0,0.0,0.0,0.0,0.0,0.0
8324,0,287,430,12977,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,-0.1761,0,0,0.33,0.33,0.0,0.0,0.33
15893,0,4887,11686,99152,0,108,41,0,44,0,2,1,1,0,0,0,0,0,0,-0.5267,0,0,0.0,0.0,0.0,0.5,0.5
5715,1,3363,3486,9151,0,1,1,0,20,1,1,0,0,0,0,1,0,0,0,0.5994,0,0,0.0,0.2,0.2,0.0,0.6
5771,0,938,1502,86195,0,0,1,0,39,0,0,0,26,0,0,0,0,0,0,-0.8442,0,1,0.0,0.56,0.0,0.22,0.22
15564,0,5001,1649,52794,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,-0.4767,0,0,0.0,0.25,0.0,0.25,0.5
5758,0,7994,7322,48857,0,3,4,0,46,0,0,0,3,0,0,0,0,0,0,0.5267,0,1,0.0,1.0,0.0,0.0,0.0
6472,0,47,13,2173,0,0,0,0,22,0,2,0,0,0,0,0,0,0,0,-0.7184,0,0,0.0,0.0,0.25,0.25,0.5
977,0,49,23,2423,0,1,0,0,45,0,0,3,1,0,0,0,0,0,0,0.4215,0,0,0.0,0.17,0.17,0.33,0.33
16341,0,181,7,21661,0,0,0,0,30,0,15,0,12,0,0,0,0,0,0,0.3612,0,1,0.0,0.0,1.0,0.0,0.0
13628,0,154,170,1498,0,0,0,0,36,0,2,0,0,0,0,0,0,0,0,-0.6012,0,0,0.0,0.0,0.33,0.67,0.0
3251,1,4943,4559,43809,0,0,0,0,24,0,4,0,1,0,0,0,0,0,0,-0.1027,0,0,0.0,0.25,0.0,0.25,0.5
5803,0,4163,3752,72364,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0.8271,0,0,0.0,0.0,0.5,0.0,0.5
5915,0,865,281,16184,0,1,0,0,43,0,6,0,2,0,0,0,0,0,0,-0.6908,0,1,0.0,0.67,0.33,0.0,0.0
9962,0,242,64,2466,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,-0.5859,0,0,0.17,0.17,0.0,0.33,0.33
10609,0,1977,1491,23411,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,-0.6808,0,0,0.0,0.33,0.0,0.17,0.5
6874,0,0,1,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,-0.8519,0,1,0.0,0.25,0.08,0.33,0.33
8934,0,168,973,283,0,0,0,0,46,0,0,0,3,0,0,0,0,0,0,-0.5621,0,0,0.0,0.25,0.0,0.75,0.0
6725,0,1699,112457,19117,1,464,39,0,49,0,0,0,0,0,0,0,0,0,0,-0.8481,0,0,0.0,0.12,0.0,0.5,0.38
8829,0,27032,24577,139157,0,17,5,0,44,0,1,0,2,0,0,0,0,0,0,-0.7214,0,0,0.14,0.29,0.0,0.14,0.43
4351,0,4822,2253,76566,0,1,0,0,30,0,9,0,6,0,1,0,0,0,0,-0.9246,0,0,0.0,0.2,0.0,0.2,0.6
4807,0,205,164,338,0,0,0,0,36,0,0,2,10,0,0,0,0,0,0,-0.7184,0,0,0.0,0.5,0.25,0.0,0.25
4105,0,3939,310,6249,0,0,0,0,42,0,4,0,2,0,0,0,1,0,0,0.7893,0,1,0.0,0.0,0.33,0.17,0.5
12486,0,422,531,34531,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0.5574,0,1,0.0,0.5,0.0,0.5,0.0
17421,0,421,198,5003,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,-0.6908,0,0,0.17,0.33,0.0,0.33,0.17
13420,0,13,0,292,0,0,0,0,27,0,1,0,0,0,1,0,0,0,0,-0.6705,0,0,0.0,0.14,0.0,0.57,0.29
15705,1,335,1853,8681,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
11079,0,6,1,0,0,0,0,0,31,0,1,0,0,0,1,0,0,0,0,-0.8074,0,0,0.0,0.22,0.0,0.22,0.56
1002,0,151,48,690,0,0,0,0,38,0,5,0,0,0,0,0,0,0,0,0.0,0,1,0.25,0.0,0.0,0.0,0.75
7895,1,1628,17724,113806,0,24,5,0,44,0,2,4,0,0,0,0,0,0,0,-0.8225,0,0,0.2,0.0,0.0,0.4,0.4
11103,0,0,0,354,0,0,0,0,29,0,3,0,1,0,0,0,0,0,0,-0.872,0,1,0.17,0.17,0.0,0.67,0.0
7578,0,1960,889,6460,0,0,0,0,21,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0,0.5
14853,0,764,652,0,0,0,0,0,39,0,0,0,1,0,1,0,0,0,0,-0.8885,0,0,0.07,0.57,0.0,0.14,0.21
11098,0,1905,5608,25981,1,2,1,0,30,0,2,0,0,0,0,0,0,0,0,0.6249,0,0,0.17,0.17,0.17,0.33,0.17
15307,0,97,14,2237,0,0,0,1,52,0,1,0,0,0,0,0,0,0,0,-0.9698,0,0,0.0,0.14,0.0,0.43,0.43
14054,0,679,556,3287,0,0,0,0,32,0,2,0,1,0,1,0,0,0,0,-0.4348,0,0,0.0,0.2,0.0,0.4,0.4
4201,0,1543,786,6296,0,0,0,0,21,0,4,4,2,0,1,0,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0,0.5
10946,1,604,426,20968,0,0,0,0,24,0,1,0,0,1,0,0,0,0,0,0.4404,0,0,0.0,0.33,0.0,0.33,0.33
11250,0,2103,31280,1336,1,14,6,0,28,0,0,0,0,0,0,0,0,0,0,-0.7553,0,0,0.0,0.25,0.0,0.5,0.25
2043,0,2660,1981,227863,0,1,0,0,30,0,4,1,0,0,0,0,0,0,0,0.8126,0,0,0.2,0.0,0.2,0.2,0.4
2958,0,6,51,201,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,-0.3716,0,0,0.0,1.0,0.0,0.0,0.0
12858,1,444,382,17454,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0.9562,0,0,0.0,0.44,0.11,0.22,0.22
6757,0,111,20,27380,0,0,0,0,53,0,3,0,3,0,1,0,0,0,0,-0.8979,0,0,0.0,0.0,0.0,0.6,0.4
2954,0,41,8,27,0,0,0,0,37,0,5,0,0,0,0,0,0,0,0,-0.9325,0,0,0.0,0.33,0.0,0.67,0.0
14791,1,579,116,7325,0,0,0,0,35,0,1,0,0,1,0,0,0,0,0,-0.6249,0,0,0.17,0.5,0.0,0.17,0.17
14950,0,10,1,25,0,0,0,0,29,0,1,0,2,0,0,0,0,0,0,-0.0,0,0,0.0,0.5,0.0,0.0,0.5
3999,0,3,1,3,0,0,0,0,32,0,17,0,4,0,1,0,1,0,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0
13010,0,728,210895,52,1,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0,0.5
2425,0,128,29,441,0,0,0,0,27,0,2,3,0,0,0,0,0,0,0,-0.7003,0,0,0.0,0.33,0.0,0.33,0.33
4189,0,100,5,4303,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.6,0.0,0.0,0.4
4789,1,1798,104623,8868,0,1,0,0,26,0,0,0,3,0,0,0,0,0,0,-0.3612,0,0,0.0,0.67,0.33,0.0,0.0
2968,0,136,88,1140,0,0,0,0,24,0,5,0,0,0,0,0,0,0,0,-0.7973,0,1,0.0,0.33,0.0,0.0,0.67
4045,0,922,874,47,0,0,0,0,43,0,1,0,2,0,0,0,0,0,0,-0.7783,0,0,0.1,0.4,0.0,0.3,0.2
13111,1,1028,356,1605,0,0,0,0,20,1,1,0,5,0,0,1,0,0,0,-0.7184,0,1,0.0,0.0,0.0,0.33,0.67
11840,1,886,496,5025,0,0,0,0,29,1,1,0,1,0,0,1,0,0,0,-0.6908,0,0,0.0,0.0,0.38,0.25,0.38
4450,1,9673,9063,4827,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0.4939,0,0,0.0,0.2,0.6,0.0,0.2
10317,0,992,148,2919,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0.8519,0,0,0.11,0.33,0.22,0.22,0.11
16581,0,7901,12607,805229,0,0,1,0,41,0,6,5,6,0,1,0,0,0,0,0.1531,0,0,0.0,0.29,0.0,0.14,0.57
9487,0,7,7,50,0,0,0,0,34,0,1,0,2,0,0,0,0,0,0,-0.8625,0,0,0.0,0.43,0.0,0.29,0.29
6332,0,18,11,1,0,0,0,0,21,0,1,4,1,0,0,0,0,0,0,0.0,0,0,0.0,0.33,0.0,0.0,0.67
