,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,description,favorite_count,retweet_count,contains_profanity,HQ,HNQ,MQ,MNQ,text_size,word_count,url,sentiment_analysis
1589,0,611,217,60897,0,penny amp harris wont get medium avert eye trump tweet conspiracy theory cap praise criminal act protester speculate whether always erratic whether result dexamethasone,0,0,0,0,0,0,0,276,46,https://t.co/ioILj2FFCg,-0.3983
1590,0,318,88,35919,0,sooo woman need coddle crap get kick vp debate gender play role interruption bbc news,0,0,0,0,0,0,0,155,28,https://t.co/nKAW4VYmfj,-0.4019
1591,0,3439,3702,122066,0,headline tds inspire click bait get past author bias good info,0,0,0,0,0,0,0,131,24,https://t.co/73TlW5a888,0.7351
1592,1,20361,20511,1325,0,telemundo deletes twitter poll follow vp debate kamala get crush penny 74 26 see cnn msnbc,0,1,0,0,0,0,1,146,24,https://t.co/lqxzM0hGJ9,-0.1531
1593,0,796,1152,27738,0,election 2020 donald trump proposes push presidential debate back week trumpout2020 votebluetoendthisnightmare votehimout votebluetosaveamerica2020 votebidenharrisandstandupforwhatsright,0,0,0,0,0,0,0,252,25,https://t.co/pCOjEwsKO7,0.0
1594,0,490,237,130328,0,ice pay billboard splash mug shot immigrant criminal record go pennsylvania swing state crucial trump reelection chance reek federal dollar waste purely political gain,0,2,0,0,0,0,0,271,43,https://t.co/BATYo0DI46,-0.651
1595,0,3053,6126,106195,0,fed charge six accuse plot kidnap michigan governor seriously derange individual america need usher back corner cower theyve embolden long trump virus november cure,7,3,0,0,0,0,0,276,46,https://t.co/MyWYYwVmot,-0.3612
1596,0,6726,6339,86306,0,omg president realdonaldtrump attack black woman say isnt literally never happen well apart time racist misogynist,0,0,1,0,0,0,1,221,35,https://t.co/dQvS79xaEi,-0.8366
1597,0,151,326,8085,0,susanpagefail page praise question criticize fail follow vp debate martharaddatz moderator next presidentialdebate2020 least,0,0,0,0,0,0,0,217,31,https://t.co/VIcJ1O4svr,-0.3612
1598,1,2589,1120,652,0,realdonaldtrump threatens attorneygeneral gop actforamerica breitbartnews dailycaller control donald trump rant barr desperate attempt control news agenda,0,0,0,0,0,0,1,239,32,https://t.co/cWVsCO5fkv,-0.743
1599,0,942,444,3133,0,via nytimes ignore crazy go onhe trump rosenstein must brought charge kidnappingtortureand crime humanitythis dark action haunt mastermind punish,3,2,0,0,0,0,1,272,44,https://t.co/2tiQRZN0Iv,-0.926
1600,0,551,221,19747,0,drdenagrayson gop exmistress elliott broidy allege physically abuse broidy charge embolden president donald trump allege mistreatment woman belief could get away,21,7,0,0,0,0,1,268,45,https://t.co/9NR0Y5jTOL,-0.6369
1601,0,2288,48344,206784,1,every day trump make bad first debate biden instead focus job economy campaign scramble prove bos werent fond group thug found author piss public,17,6,0,0,0,0,0,278,52,https://t.co/7fkQMFCFch,-0.8227
1602,0,1048,8153,49043,0,arguably politician include joe biden make gaff politician american history lie public intensity frequency donald trump disagree gt20000 reason youre wrong,6,4,0,0,0,0,0,271,45,https://t.co/lcCchcsPnX,-0.7717
1603,0,37,3,3,0,dangerously incompetent new england journal medicine describes trump call ouster 212000 dead usa usccb pontifex washarchbishop catholicwitness cpbj flymagazine harrisburgmag patriotnews pennlive whp,0,1,0,0,0,0,1,266,34,https://t.co/N96KtZqxYh,-0.886
1604,0,664,764,3417,0,latinosa crucial component coalition state like nevada arizona texas floridahave particularly hardhit bythe pandemic activist say dems yet learn effectively connect wpotential voter latinovote,1,0,0,0,0,0,0,280,44,https://t.co/SUEfePQ4Mh,0.6597
1605,0,1928,393,1215,0,justice dept ea election fraud inquiry constraint trump promotes false narrative new york time election country attack stop trump barr republican grab power overthrow law order democracy,0,0,0,0,0,0,0,279,42,https://t.co/vI02x27VgA,-0.5106
1606,0,2490,7225,145512,0,thedemocrats long sell natural gas bridge fuel burn cleaner regular oil actually bad methane produce extraction regulation limit methane flare cleaner bridge go nowhere,5,2,0,0,0,0,0,280,46,https://t.co/bf5dEiJjTG,0.1027
1607,0,140,9,644,0,hey gop mike_pence vp realdonaldtrump fetal tissue vaccine ok course save live sciencematters bidenharris2020tosaveamerica womensrights votebluetosaveamerica thursdaymorning covid19,0,0,0,0,1,0,1,265,30,https://t.co/wLtRZuqoOL,0.6597
1608,0,220,182,16276,0,penny resemble lowerdecibel trump lie fluency brazenness might shock former moralistic self,0,0,0,0,0,0,0,163,27,https://t.co/epeXv3Hwaf,-0.3818
1609,0,1009,401319,318,1,donald trump behind contest white house especially badly polling female voter twice thursday call vice presidential candidate kamala harris monster follow debate mike penny,17,3,0,0,0,0,0,252,39,https://t.co/WMk3koEQpd,-0.5256
1610,0,541,121,2145,0,penny resemble lowerdecibel trump lie fluency brazenness might shock former moralistic self,0,0,0,0,0,0,0,163,27,https://t.co/mCkMjE5tYO,-0.3818
1611,1,620,383,90,0,rush limbaugh thrill announce commanderinchief president donald trump right tomorrow host large virtual rally radio history,0,0,0,0,0,0,0,197,31,https://t.co/1JyVZtFe8P,0.3612
1612,0,275,104,27149,0,redtapechron ponygirl_04 nathanbrandwa security measure democrat remove much fuck evidence need start get piss,0,0,1,0,0,0,0,194,28,https://t.co/zibXe6mOY1,-0.5859
1613,1,471,26710,58068,0,wapo attempt accuse parler support election interference parlers takedown exemplary disappointed see wapo run garbage sensationalized headline mislead information,39,18,0,0,0,0,0,258,37,https://t.co/pRfs9ZS1Zn,-0.296
1614,0,16162,14716,86800,0,donald trump amp gop brought country militia white supremecists racist agenda violence amp hate votetrumpout votebidenharristosaveamerica,2,2,1,0,1,0,1,205,26,https://t.co/NhQWjkoF3U,-0.9153
1615,0,59,2,409,0,realdonaldtrump guess moron realdonaldtrump good people miss understood white supremacy plan democrat make look bad put death president held acountable well gop,0,0,0,0,0,0,1,275,48,https://t.co/mK6G9ioDwT,-0.7906
1616,0,59,2,409,0,repandybiggsaz realdonaldtrump guess moron realdonaldtrump good people miss understood white supremacy plan democrat make look bad put death president held acountable well gop,0,0,0,0,0,0,1,291,49,https://t.co/mK6G9ioDwT,-0.7906
1617,0,59,2,409,0,realdonaldtrump guess moron realdonaldtrump good people miss understood white supremacy plan democrat make look bad put death president held acountable well gop,0,0,0,0,0,0,1,275,48,https://t.co/mK6G9ioDwT,-0.7906
1618,1,4985,3149,67829,0,bing stun china communist censor penny comment china signal reappears prochina kamala start talk video spectator truth conquers,0,1,0,0,0,0,0,194,27,https://t.co/ltYr6WXDgd,-0.1779
1619,1,191,41,801,0,facebook remove trump post claim covid19 less deadly flu certain population cnn lobby censorship president través gatewaypundit,0,0,0,0,0,1,0,198,32,https://t.co/ZLIw42dDTn,-0.099
1620,1,1461,771,95534,0,fbi refuse provide answer congressional inquiry related hunter bidens criminal activity reveal bombshell senate report,0,1,0,0,0,0,0,163,23,https://t.co/aORnsj5CRX,-0.6808
1621,0,131,31,3626,0,long list gop senator promise confirm supreme court nominee election year via motherjones senategop trumpgop vote,0,0,0,0,0,0,1,197,32,https://t.co/1D2L32Mm0Y,0.7096
1622,0,6177,5588,48641,0,realdonaldtrump 1600 pennsylvania avenue charge plot others gop six charge allege plot kidnap michigan governor,0,0,0,0,0,0,1,216,36,https://t.co/ygy6URfU2W,0.0
1623,0,59,2,409,0,realdonaldtrump guess moron realdonaldtrump good people miss understood white supremacy plan democrat make look bad put death president held accountable well terrorist party gop,0,0,0,0,0,0,1,296,51,https://t.co/mK6G9ioDwT,-0.875
1624,0,1215,1465,200877,0,donaldjtrumpjr share source debate performance people think closer,1,0,0,0,0,0,0,140,23,https://t.co/tuPBdJHDG8,0.296
1625,1,7662,7396,69123,0,realdonaldtrump diamondandsilk crime pay bandit nancy pelosi pocket 6 million amazon stock profit insider trading scheme involve purchase congressional coronavirus meeting retailer force close,4,3,0,0,0,0,1,282,39,https://t.co/F7jlAYiyAf,-0.0772
1626,0,3716,2974,49851,0,lay foot donald realdonaldtrump policy hate call violence lie election failure contain cv19 folk base gop,4,3,0,0,0,0,1,211,35,https://t.co/VfVgkRl7dd,-0.9022
1627,0,11273,10959,221114,0,illegal amp hope local police department put stop blatant jimcrow intimidation tactic gop amp potus behave trump campaign training tape pollwatchers dont always align trump rhetoric cnn via,0,0,0,0,1,0,1,284,45,https://t.co/sDRCxCHDBF,-0.6908
1628,0,2,12,29,0,realdonaldtrump news get bad bad gop lackey stooge barr let criminal prosecution begin novlaiming anal cancer keep prison trumppence2020 gophypocrisy,1,0,1,0,1,0,1,248,39,https://t.co/QzUjfGtRn1,-0.9694
1629,0,3,17,9265,0,trump appear blame gold star family coronavirus infection dump fuck trump blame know distance ur self use mask dump fuck lack learn,0,0,1,0,0,0,0,205,38,https://t.co/7EYTB4Lbza,-0.9538
1630,0,3632,1781,3749,1,watch unlvurbanaffrs comunlv professor amp unlvdebate coach jacob thompson jakeunlvdebate provide analysis last night vpdebate offer prediction future presidentialdebates2020 via sovernnation kcbsradio,5,2,0,0,0,0,0,268,32,https://t.co/j24MN3b1xa,0.0
1631,0,16,2,0,0,cnns daniel dale fact check vice president mike penny kamala harris key moment 2020 vice presidential debate,0,0,0,0,0,0,0,156,26,https://t.co/75OACE9EW7,0.0
1632,0,157,13,415,0,think kamala harris speak comment great feminist moment youre familiar work senate hearing regularly interrupt verbals bully witness include woman,0,0,0,0,0,0,0,237,37,https://t.co/mTo1U1upHe,-0.128
1633,0,3900,3468,120294,0,start wait trump loses election 13 charge allege plot kidnap michigan governor,1,0,0,0,0,0,0,145,25,https://t.co/iz8QyctsmP,-0.3182
1634,0,81,6,11758,0,bluestein collinsforga collins tie fate someone loyalty anyone trump grift incompetence goat rodeo trump pal former rnc deputy finance chair charge today foreign lobbying,10,4,0,0,0,0,0,270,45,https://t.co/7qLHErgBpU,-0.0258
1635,0,10242,11582,52681,0,trump shot foot show joebidentownhall abc news set joe biden town hall night second debate,34,13,0,0,0,0,0,167,30,https://t.co/7slnAziknC,0.0
1636,0,33,37,168,0,thedemocrats joebiden debate bunker wethepeople physically weak candidate president know president joe wont live trump biden team debate next debate next week never,0,0,0,0,0,0,1,279,46,https://t.co/cl7F9TxyaA,-0.4404
1637,0,1559,622,58386,0,seriously inappropriate attend partisan event whether brought covid back campus via nytimes speakerpelosi joebiden notredame bidenharris2020 ndalumni maddow chriscuomo,0,0,0,0,1,0,1,245,33,https://t.co/CoZtl7xuPx,-0.1779
1638,0,4619,926,55854,0,thedailybeast jackiehesley welcome slimeball realdonaldtrumps america look like gop decent new member though transsexual satanist anarchist troll new hampshire voter boston globe,0,0,0,0,0,0,1,241,34,https://t.co/a49zdUuxvh,0.6705
1639,0,5004,2756,113015,0,top security official gravely covid19 white house cluster grows 34 via democracynow horrific whitehouse negligence refuse disclose additional case covid19 34 gop put danger aiww badiucao,1,1,0,0,1,0,1,275,44,https://t.co/p3v8A7rJ3v,-0.8519
1640,0,415,61,8382,0,hudsonsdialogue washingtonpost vp kamalaharris theyre lie pure showmanship thats complete waste time look glad enjoy think guy quick lookup fact look like entire thing spin flimflam,0,0,0,0,0,0,1,326,61,https://t.co/1gaVBUWAzk,0.7096
1641,0,54,6,3,0,gop trump white supremacist planning overthrow government expect guy try trump loses election,0,0,0,0,0,0,1,161,27,https://t.co/wMn8rtb7Pi,-0.2023
1642,0,20,88,4012,0,gee would completely unlike trump go onstage knew covid night debate astonish best trump didnt bother get test white house refuse disclose trump test via politicalwire,0,0,0,0,0,0,0,277,48,https://t.co/YhJuasagfP,0.6169
1643,0,5659,5142,62152,0,18 population age 65 seniorsarenotdisposable may occasional exception realdonaldtrump senatemajldr entire gop,1,0,0,0,0,0,1,187,26,https://t.co/qRt6IREbDS,0.0
1644,1,27,15,1409,0,good job mike_pence mike penny lovely lady karenpence stood ground great moment vice presidential debate,0,0,0,0,0,0,1,174,25,https://t.co/XOb4Qy74Ro,0.8957
1645,0,4726,2989,52969,0,well worth check good explanation electoral college operates outdated trump could win even loses,0,0,0,0,0,0,0,193,35,https://t.co/Pwjgbpy8xV,0.8126
1646,1,2459,754,8,0,joe biden subject federal criminal investigation role spygate activity ukraine via pamelageller,0,0,0,0,0,0,0,147,22,https://t.co/E2RoNpMrMv,-0.5267
1647,0,45,15,7344,0,analysis fox business give trump hour air time lie voter fraud among thing fraud commit gop amp realdonaldtrump,0,0,0,0,0,0,1,199,34,https://t.co/aRI473oXcx,-0.7506
1648,0,2514,6863,70254,0,omg hilarious biden campaign fly swatter less two hour vice presidential debate theyre already sell cnn bidenharris flyswatter,10,1,0,0,1,0,0,211,33,https://t.co/gKFQOvgL2v,0.4019
1649,0,436,97407,132,1,kamala harris succeed stand trump angry black woman smear head put display sharp inform political skill acumen issue move quickly political ladder writes earl ofari hutchinson,12,3,0,0,0,0,0,275,44,https://t.co/7IzukxrL0v,-0.3818
1650,0,284,18,127,0,completely false like entire debate lie american people beschlossdc ashamed spread false information debates2020 election2020 democratsarecorrupt,0,0,0,0,1,0,0,246,33,https://t.co/QQEE9bQjHC,-0.0828
1651,0,1717,241,43914,0,excellent piece davidfrum fly land mike pences head pretend notice atlantic core trump political project reassertion dominance historically dominate historically dominant,0,0,0,0,0,0,0,274,43,https://t.co/GQ4qfQOGZ4,0.5574
1652,0,4,0,1,0,trump fail october surprise via yahoonews saner people mental hospital trump 215000 american dead trump curse bidenharris 2020,0,0,0,0,0,0,0,190,31,https://t.co/ospuNpG9Jr,-0.8807
1653,1,761,368,4926,0,break joe biden subject federal criminal investigation role spygate activity ukraine via gatewaypundit,0,1,0,0,0,1,0,162,24,https://t.co/TJkDbSwvIc,-0.5267
1654,0,3562,3272,1089,0,mr trump broken decade precedent refuse publicly release federal income tax return make numerous public statement irs audit senator write senschumer ronwyden,0,0,0,0,1,0,1,251,38,https://t.co/O75ksAohvG,-0.6486
1655,0,421,1412,1619,0,swatlashoover realdonaldtrump tweet wrong scientist fail define vulnerable provide evidence strategy work contrast consensus realdonaldtrumps covid policy failure epitwitter,3,1,0,0,1,0,1,312,46,https://t.co/wUXJ9nfFtj,-0.8957
1656,0,4615,315,47504,0,truth neither liberal conservative response large public health crisis time whitehouse gop potus 45 realdonaldtrump demonstrate dangerously incompetent,0,0,0,0,0,0,1,239,33,https://t.co/5nc8EoPhyT,-0.836
1657,0,16525,16187,340132,0,debatewatchers impressed harris penny new fivethirtyeightipsos poll find vice presidential debate watcher impressed kamalaharriss performance mikepences 69 say performance good,1,0,0,0,1,0,0,279,39,https://t.co/Hz3QPuVjH1,0.8442
1658,1,6288,90243,230564,0,pistoltweet86 trump dangerous dangerous white house mcconnell wont go near place last aug 8 trump unhinged amp penny stepford wife lord know whats really go,7,1,0,0,0,0,0,247,46,https://t.co/h4JdExm6wp,-0.7351
1659,0,264,342,51196,0,gretchenwhitmer trump straight hitlerputins playbook genocide journalist politician american broken institution arm thug roam country make authoritarian move since day 1 boogaloo,1,0,0,0,0,0,0,279,39,https://t.co/MXb99QEz4P,-0.296
1660,1,20826,22465,14059,0,think need talk remove pelosi office need investigate connection ukrainian 25th amendment fail rest dems laugh stock realdonaldtrump seanhannity jackposobiec gop,37,29,0,0,0,0,1,279,43,https://t.co/rlDE7NOt8o,0.0258
1661,0,766,1243,3652,0,opinion piece americamag today trump rhetoric odds pope francis call recognize humanity refugee welcomerefugees,48,11,0,0,0,0,0,179,28,https://t.co/FTro6IB85B,0.0
1662,0,287,13826,291369,0,queeg still fight last rip caine crew pursue strawberry hard enough trump still fight last election rip barr pompeo pursue clinton hard enough via yahoonews,30,4,0,0,0,0,0,232,34,https://t.co/Ir1sUD0pku,-0.7184
1663,0,379,36224,3390,1,new postvp debate poll show 51 voter believe kamala harris winner compare 40 say mike penny perform best moment broke fly read eyokley,117,48,0,0,0,0,0,268,46,https://t.co/LdPJjuf1Ri,0.7351
1664,1,6288,90243,230564,0,spiroagnewghost tomjchicago trump dangerous dangerous white house mcconnell wont go near place last aug 8 trump unhinged amp penny stepford wife lord know whats really go,21,4,0,0,0,0,0,262,47,https://t.co/h4JdExm6wp,-0.7351
