,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,favorite_count,retweet_count,contains_profanity,word_count,mentions_count,hashtags_count,contains_bad_url,contains_good_url,contains_bad_mentions,contains_good_mentions,contains_bad_hashtags,contains_good_hashtags,sentiment_analysis
9492,0,32,1,0,0,0,0,0,36,2,0,0,0,0,1,0,0,-0.4588
2762,0,961,686,28240,0,3,1,0,21,0,0,0,0,0,0,0,0,-0.1779
17477,0,14938,13715,200215,0,27,7,0,42,2,1,0,0,0,0,0,0,-0.8442
6089,0,915,51,4828,0,0,1,0,27,6,5,0,0,0,0,0,0,0.0
13295,0,4818,3298,88116,0,0,0,0,21,0,1,0,0,0,0,0,0,0.4215
3372,0,42,10,412,0,0,0,0,31,5,2,0,0,0,1,0,0,0.8442
15825,1,2743,3917,51265,0,3,1,0,38,5,0,0,0,1,0,0,0,-0.5574
10802,0,4777,2257,76566,0,0,0,0,27,10,0,0,1,0,1,0,0,-0.743
4119,0,29333,26763,97255,0,45,29,0,49,0,0,0,0,0,0,0,0,-0.8658
12221,1,2253,2126,7719,0,0,0,0,24,1,0,0,0,1,0,0,0,-0.8176
7491,0,460,248,377,0,1,0,0,38,0,1,0,1,0,0,0,0,-0.6808
16173,0,63,24,10394,0,0,0,0,33,5,0,0,0,0,0,0,0,-0.7964
13972,0,568,92,58047,0,0,0,0,31,0,0,0,0,0,0,0,0,-0.7964
13622,1,347,55,4349,0,0,0,0,37,0,0,1,0,0,0,0,0,-0.9062
15733,0,533,954,6923,0,3,0,0,36,1,0,0,0,0,0,0,0,0.9136
8849,0,1411,7651,2984,1,1,0,0,34,1,0,0,1,0,0,0,0,0.296
16792,0,402,328657,172802,1,1506,285,0,41,2,0,0,0,0,0,0,0,-0.9042
7883,0,1,4,591,0,0,0,0,36,2,0,0,1,0,0,0,0,0.9217
6215,1,5407,4948,2,0,1,0,0,28,1,0,0,0,1,0,0,0,-0.1531
3380,0,23073,23652,211485,0,17,4,0,41,0,0,0,0,0,0,0,0,0.7096
6995,0,3,2,2,0,0,0,0,29,14,1,0,0,0,1,0,0,0.0
7404,0,2264,10326,33642,0,7,1,0,44,0,0,0,0,0,0,0,0,-0.7964
11249,0,75,82,2744,0,2,2,0,43,3,0,0,0,0,0,0,0,-0.5423
10872,0,76,21,1469,0,0,0,0,26,0,0,0,0,0,0,0,0,-0.7351
7440,0,882,939,119677,0,0,0,0,45,1,0,0,0,0,0,0,0,-0.8442
8053,0,1204,956,5705,0,1,0,0,32,2,0,0,0,0,0,0,0,-0.8519
130,1,1742,875,6249,0,0,0,0,30,1,0,1,0,0,0,0,0,-0.91
14380,0,5204,11503,44514,0,1,0,0,27,1,0,0,0,0,0,0,0,-0.8807
5284,0,1417,759,13094,0,0,0,0,45,3,0,0,0,0,0,0,0,-0.6486
1977,1,1054,803,10609,0,0,0,0,37,0,0,0,0,0,0,0,0,-0.4588
1227,0,1957,577,26833,0,0,0,1,40,3,0,0,0,0,1,0,0,-0.9337
586,0,1491,1488,84806,0,0,1,0,22,7,0,0,0,0,1,0,0,-0.5859
8431,0,105,359,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0.5106
10810,0,4722,7119,9778,0,1,0,0,29,0,0,0,0,0,0,0,0,0.7579
2558,0,5138,5192,8347,0,0,1,0,42,1,0,0,0,0,0,0,0,0.9217
16776,0,1586,18611,5702,1,4,1,0,40,2,0,0,0,0,0,0,0,0.8625
3611,0,806,1762,17892,0,4,0,1,28,0,2,0,0,0,0,0,0,-0.836
6819,0,3106,504,6143,0,0,0,0,39,1,1,0,0,0,0,0,0,-0.5859
949,0,3709,2983,49857,0,1,0,0,45,2,0,0,0,0,0,0,0,0.8888
11663,0,3309,2611,183,0,3,0,0,21,0,0,0,0,0,0,0,0,0.0
17796,1,4992,4092,30851,0,0,0,0,53,11,0,1,0,0,1,0,0,0.6511
11904,1,4169,4169,66470,0,0,0,0,32,0,0,0,0,0,0,0,0,0.0
14857,0,1013,322,1202,0,0,0,0,44,1,0,0,0,0,0,0,0,-0.5106
14926,0,34,38,9570,0,0,0,0,31,4,3,0,0,0,1,0,0,-0.9136
1600,0,551,221,19747,0,21,7,0,40,2,0,0,0,0,0,0,0,-0.6369
17603,0,582,33,12638,0,0,0,0,37,1,0,0,0,0,0,0,0,-0.8689
16999,0,1992,6171,14776,0,0,0,0,21,0,0,0,0,0,0,0,0,0.2732
4354,0,791,284,17834,0,0,0,0,32,2,0,0,0,0,0,0,0,-0.6808
2330,0,2859,2877,24586,0,2,1,0,35,1,0,0,0,0,0,0,0,0.0
16420,0,999,797,107623,0,1,0,0,32,1,0,0,0,0,0,0,0,-0.7845
13100,0,120,6,859,0,0,0,0,45,5,0,0,1,0,0,0,0,-0.5283
7722,0,2406,2683,6428,0,0,0,0,43,1,3,0,0,0,1,0,0,0.6597
6052,0,732,195,27805,0,0,0,1,21,0,0,0,0,0,0,0,0,-0.6444
15982,0,330,301,35177,0,0,0,0,54,5,0,0,0,0,0,0,0,0.9186
12946,0,4077,4885,41774,0,36,21,0,48,0,0,0,0,0,0,0,0,-0.5423
2398,0,5248,4774,28150,0,0,0,0,32,2,1,0,0,0,0,0,0,0.7717
15241,0,556,185,1864,0,0,0,0,33,15,0,0,0,0,0,0,0,-0.4019
7065,0,154,233,1854,0,0,0,0,27,20,0,0,0,0,0,0,0,-0.5267
11313,1,55,23,120,0,0,0,0,28,3,0,0,0,0,0,0,0,-0.7964
15794,0,0,20,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0.2263
14702,0,1459,4870,3547,0,0,0,0,35,0,0,0,0,0,0,0,0,0.296
8575,0,472,86,5521,0,0,0,0,42,6,0,0,1,0,0,0,0,-0.7003
16143,0,1400,953,17495,0,0,0,0,22,1,0,0,0,0,1,0,0,-0.6908
14964,0,35,2,9,0,0,0,1,47,1,0,0,1,0,0,0,0,-0.9508
11629,0,5002,2759,247624,0,0,0,0,21,0,0,0,0,0,0,0,0,0.0
11228,0,1937,1578,9392,0,1,0,0,25,0,0,0,0,0,0,0,0,0.0
12261,0,2542,2650,94806,0,0,0,0,30,1,0,0,0,0,0,0,0,0.7506
8891,0,1031,62848,2844,0,69,12,0,44,1,0,0,0,0,0,0,0,-0.4654
9209,0,27830,29219,148633,0,23,7,0,39,3,0,0,0,0,0,0,0,-0.2263
12037,0,3087,6824,23392,0,0,0,0,38,1,0,0,0,0,0,0,0,-0.926
562,0,448,868,80630,0,1,1,0,40,0,26,0,1,0,0,0,1,0.34
13075,0,168579,167794,42401,0,4,2,1,40,2,0,0,0,0,0,0,0,-0.802
1305,0,18,18,89,0,0,0,0,31,0,3,0,0,0,0,0,0,0.0
9685,0,4998,3533,195476,0,3,1,0,45,1,0,0,0,0,0,0,0,-0.8103
15357,0,130,116,404,0,0,0,0,50,0,0,0,0,0,0,0,0,-0.1764
1224,0,348,855,14523,0,0,0,0,21,1,1,0,0,0,0,0,0,0.8074
3119,0,1070,506,30798,0,0,0,0,21,1,7,0,0,0,0,0,0,0.0258
15770,0,141,374,9847,0,0,0,0,42,4,0,0,1,0,0,0,0,0.1695
11211,0,6927,6366,3129,0,1,0,0,42,0,0,0,0,0,0,0,0,0.2514
9932,0,44,20,1250,0,0,1,0,42,0,0,0,1,0,0,0,0,-0.9349
13741,1,945,279,4221,0,0,1,0,24,0,0,1,0,0,0,0,0,0.4939
17825,0,1237,944,12495,0,0,0,0,34,22,0,0,0,0,0,0,0,0.0
5867,0,4268,1773,19782,0,0,0,0,34,7,1,0,0,0,0,0,0,0.3182
3235,0,14,14,1383,0,0,0,0,21,11,0,0,0,0,1,0,0,0.0
11483,0,0,1,354,0,1,0,0,29,3,0,0,0,0,0,0,0,-0.872
16174,0,14618,15347,209968,0,1,1,0,25,2,1,0,0,0,0,0,0,-0.7845
17104,0,315,80,6498,0,1,1,1,41,3,0,0,0,0,0,0,0,-0.9325
13192,0,28,2,7,0,0,0,0,31,9,6,0,0,0,0,0,1,-0.4588
1103,0,974,1572,129,0,0,0,0,23,1,0,0,0,0,0,0,0,-0.4767
8290,1,837,440,5939,0,0,0,0,29,17,0,0,0,0,1,0,0,-0.7351
17110,0,4903,4975,8755,0,0,0,0,26,1,0,0,0,0,0,0,0,0.8126
17745,0,4993,3985,52441,0,0,0,0,29,0,0,0,0,0,0,0,0,0.4215
301,0,4144,1233,12243,0,0,0,0,23,5,0,0,0,0,1,0,0,-0.8519
14483,0,3319,1062,5088,0,0,0,0,27,1,0,0,0,0,0,0,0,0.0
17311,0,187,30,94,0,0,0,0,23,2,0,0,0,0,0,0,0,-0.4767
15567,0,5001,1649,52794,0,0,0,0,33,0,0,0,0,0,0,0,0,-0.9792
12513,0,2698,1538,22381,0,0,0,0,20,0,1,0,0,0,0,0,0,-0.5859
3592,0,308,30,1724,0,0,0,0,43,2,0,0,0,0,0,0,0,-0.25
1661,0,766,1243,3652,0,48,11,0,25,1,1,0,0,0,0,0,0,0.0
1522,0,10019,9299,73709,0,1,0,0,22,4,0,0,0,0,0,0,0,-0.3612
12392,0,45,11,72,0,0,0,0,45,1,0,0,1,0,0,0,0,-0.0258
6536,0,3763,2791,9904,0,3,0,0,39,1,0,0,0,0,0,0,0,-0.7579
8457,0,41,4,229,0,0,0,0,31,2,0,0,1,0,0,0,0,-0.7717
3368,0,20008,18193,785415,0,3,1,0,37,6,2,0,0,0,0,0,0,0.4215
6596,0,245,169,1552,0,0,0,0,23,1,4,0,0,0,0,0,0,-0.8481
6150,0,390,1218,6474,0,1,0,0,44,0,2,0,0,0,0,0,0,-0.7506
873,1,62,46,4905,0,0,0,0,33,9,0,0,0,0,1,0,0,0.8442
14246,0,321,762,1677,0,0,1,0,35,1,2,0,0,0,0,0,0,-0.5423
17618,0,144,10,641,0,0,0,0,52,7,0,0,0,0,0,0,0,-0.9393
13991,1,1150,457,2182,0,0,0,0,31,1,0,0,0,1,0,0,0,-0.8126
11395,0,4957,2726,190604,0,2,0,0,30,0,0,0,0,0,0,0,0,0.0772
5614,0,1453,4765,38175,0,2,0,0,24,1,0,0,0,0,0,0,0,0.3182
8819,0,4761,1968,20011,0,0,0,0,32,3,2,0,0,0,0,0,0,-0.4939
1557,0,25,14,2173,0,0,0,0,28,1,3,0,0,0,0,0,0,-0.8316
12039,0,933,156,7259,0,0,0,0,37,7,3,0,0,0,0,0,0,0.0
14982,0,4946,2022,54180,0,0,1,0,32,0,2,0,0,0,0,0,0,0.9042
4407,0,29,18,1871,0,0,0,0,25,2,0,0,0,0,0,0,0,0.0
14154,1,503,45,9759,0,0,0,0,40,2,7,1,0,0,0,0,1,0.7906
2373,0,1343,880,54777,0,1,0,0,43,5,0,0,1,0,0,0,0,0.3182
8780,0,950,510,58678,0,5,0,0,29,5,0,0,0,0,0,0,0,-0.3818
6474,0,3026,2173,40844,0,1,1,0,21,2,0,0,0,0,0,0,0,0.0
1715,0,86,74,599,0,0,0,1,21,0,0,0,0,0,0,0,0,-0.743
5570,1,10272,10039,28008,0,0,0,0,21,1,0,0,0,1,0,0,0,-0.3182
8818,0,4788,2256,76564,0,0,0,0,26,12,0,0,0,0,1,0,0,-0.2023
5424,0,1322,914,4165,0,0,0,0,32,1,0,0,0,0,0,0,0,0.4767
6257,0,818,255,39227,0,0,0,0,34,1,0,0,1,0,0,0,0,0.0
13530,1,515,495,388,0,1,0,0,23,1,0,0,0,1,0,0,0,0.5423
2271,0,86,20,3257,0,0,0,0,55,10,0,0,0,0,0,0,0,0.4019
10275,0,202,1084,14938,0,3,0,0,29,0,3,0,0,0,0,0,0,0.802
9972,0,592,539,12948,0,5,0,0,22,4,0,0,1,0,0,0,0,-0.6486
6799,0,2412,1589,8021,0,0,0,0,32,6,11,0,1,0,0,0,0,0.0
11594,0,139,6,2621,0,0,0,0,25,1,0,0,0,0,0,0,0,-0.3818
10711,0,5,2,392,0,0,0,0,55,1,0,0,0,0,0,0,0,-0.8779
6270,0,69,11,4793,0,0,0,0,46,1,0,0,1,0,0,0,0,-0.9726
958,0,798,3879,11899,1,1,1,0,23,1,0,0,0,0,0,0,0,0.6808
1589,0,611,217,60897,0,0,0,0,43,0,0,0,0,0,0,0,0,-0.3983
1540,0,2490,72127,958,1,4,0,0,26,0,0,0,0,0,0,0,0,0.0
7952,1,109,135,1293,0,2,0,0,24,1,0,0,0,1,0,0,0,-0.1779
8244,1,950,774,30754,0,1,1,0,58,24,0,0,0,1,0,0,0,0.0595
6882,0,508,202,8794,0,0,0,0,49,6,0,0,0,0,0,0,0,-0.8689
12914,1,10691,12436,26924,0,0,0,0,34,1,0,0,0,1,0,0,0,-0.4019
10963,1,1,1067,1,0,0,1,0,22,0,1,0,0,0,0,0,0,-0.4767
12719,0,3615,17363,39911,1,9,3,0,41,0,0,0,0,0,0,0,0,0.7096
8740,0,1239,171,5420,0,1,0,0,37,3,0,0,0,0,1,0,0,-0.5106
2030,0,500,509,2332,0,0,0,0,41,2,0,0,0,0,0,0,0,0.91
4493,0,861,815,2873,0,0,0,0,47,1,0,0,0,0,0,0,0,-0.2023
4659,0,918,9470,1999,0,8,3,0,51,1,0,0,1,0,0,0,0,-0.5719
5765,1,3951,3974,3654,0,1,0,0,39,1,1,1,0,0,0,0,0,-0.9001
9368,0,1194,208,183524,0,0,0,0,25,1,0,0,0,0,0,0,0,0.296
863,0,3716,3624,51088,0,4,1,1,39,1,0,0,1,0,1,0,0,-0.4043
13871,0,1688,1044,108411,0,0,0,0,21,1,0,0,0,0,0,0,0,0.4588
12555,0,782,587,19860,0,1,0,0,38,0,0,0,0,0,0,0,0,-0.7324
11623,0,42,17,2671,0,0,0,0,30,10,2,0,0,0,1,0,0,0.0
6786,0,38,3,377,0,0,0,0,34,5,0,0,1,0,1,0,0,-0.5719
8984,1,226,817,10008,0,7,2,0,35,1,0,0,0,1,0,0,0,-0.4019
438,0,5001,1902,165320,0,1,0,0,35,0,0,0,0,0,0,0,0,-0.4767
13002,0,4992,4241,154738,0,1,2,1,34,3,1,0,1,0,0,0,0,-0.6808
221,0,1471,972,33592,0,1,0,0,48,1,0,0,0,0,0,0,0,-0.7845
1167,0,3098,502,6148,0,0,0,0,26,2,0,0,0,0,0,0,0,-0.5106
297,0,426,260,33099,0,0,0,1,25,4,0,0,0,0,0,0,0,-0.1027
17395,0,157,200,17658,0,2,0,0,25,1,0,0,0,0,0,0,0,0.0
11759,0,1350,486,29790,0,0,0,0,23,5,0,0,0,0,0,0,0,0.0
11707,0,77,6,49,0,0,0,0,38,2,0,0,0,0,0,0,0,-0.2263
2627,0,10413,10582,22533,0,0,0,0,36,2,0,0,0,0,0,0,0,-0.6486
6330,0,528,235,322,0,0,0,0,36,0,0,0,1,0,0,0,0,-0.8402
9370,0,14059,14224,60288,0,11,2,0,24,0,0,0,0,0,0,0,0,-0.4588
5982,0,1555,23004,3787,0,2,0,0,31,3,0,0,1,0,0,0,0,-0.6124
5550,1,4995,3282,182355,0,1,0,0,21,0,0,0,0,0,0,0,0,0.0
12474,0,2628,791,11965,0,1,0,0,32,0,1,0,0,0,0,0,0,0.0196
16412,0,1628,494,23140,0,0,0,0,33,1,0,0,1,0,0,0,0,-0.34
2321,0,1006,3214,53489,1,2,0,0,36,9,1,0,1,0,0,0,0,-0.4215
15150,0,159,57,25147,0,0,0,0,31,3,0,0,1,0,0,0,0,-0.4847
4076,0,525,30,1692,0,0,0,0,29,4,0,0,0,0,0,0,0,0.4588
478,0,545,660,112,0,0,0,0,34,0,4,0,0,0,0,0,0,-0.7783
1947,0,377,311,32191,0,0,0,1,28,1,2,0,0,0,0,0,0,-0.8442
3313,0,52,14,2043,0,0,0,0,45,2,0,0,0,0,0,0,0,-0.7351
12932,0,1378,1616,4399,0,8,2,0,32,0,1,0,0,0,0,0,0,-0.4575
6674,0,1384,767,3951,1,2,0,0,30,1,0,0,0,0,1,0,0,0.6249
7501,0,1860,900,5516,0,1,0,0,33,1,7,0,0,0,0,0,0,0.0
4038,0,1444,2970,69731,0,59,34,0,30,3,0,0,0,0,1,0,0,-0.8316
7214,0,0,1,2,0,0,0,0,32,12,0,0,0,0,1,0,0,-0.7351
2017,0,350,43,2173,0,0,0,0,46,4,0,0,0,0,0,0,0,-0.296
6960,0,790,872,4209,0,1,1,0,30,5,0,0,0,0,0,0,0,0.296
7913,0,212,1579,34087,0,1,0,0,47,1,1,0,0,0,1,0,0,0.9403
15087,0,6,1,6,0,0,0,0,31,2,2,0,0,0,1,0,0,-0.5106
17860,0,577,114,1747,0,0,0,0,36,1,0,0,0,0,1,0,0,0.296
12353,1,16141,16808,96354,0,0,0,0,21,1,0,0,0,1,0,0,0,-0.836
12082,0,2912,947,22024,0,0,0,0,48,22,0,0,0,0,1,0,0,-0.2263
5645,0,4996,3006,94844,0,4,3,0,23,6,4,0,0,0,1,0,0,-0.5574
17941,0,982,205,905,0,0,0,0,45,2,0,0,0,0,1,0,0,-0.8316
6398,1,11253,12156,10568,0,0,0,1,22,1,0,1,0,0,0,0,0,-0.5719
11330,0,60,16,339,0,0,0,0,36,15,0,0,1,0,1,0,0,-0.6249
283,0,492,378,107511,0,1,0,0,26,3,0,0,0,0,0,0,0,-0.25
9007,0,356,71,4307,0,0,0,0,38,19,0,0,0,0,0,0,0,0.0
2116,0,98,26,144,0,1,0,0,26,2,1,0,0,0,0,0,0,0.4767
7480,0,299,124,5099,0,0,0,0,46,3,2,0,0,0,1,0,0,-0.6808
6762,1,11447,11941,11037,0,2,0,0,20,1,1,1,0,0,0,0,0,0.6249
10426,0,1273,960,14230,0,7,5,0,39,5,2,0,0,0,0,0,0,-0.8807
6017,0,4348,2329,1,0,0,0,0,21,0,0,0,0,0,0,0,0,-0.6908
8634,1,2941,724,41325,0,0,0,0,41,4,0,1,0,0,0,0,0,0.8442
1131,0,1121,5729,409,0,0,0,0,35,3,2,0,0,0,0,0,0,-0.7906
6739,0,835,320,3,0,0,0,0,97,50,2,0,1,0,1,0,0,-0.9022
1704,0,67,11,1402,0,0,0,0,35,13,0,0,1,0,0,0,0,-0.3612
16315,0,49,14,1083,0,0,0,0,47,1,0,0,1,0,0,0,0,-0.5994
15962,0,1843,1116,3799,0,2,3,0,21,1,0,0,0,0,0,0,0,-0.5574
4130,0,5000,1228,55306,0,0,0,0,36,3,0,0,0,0,0,0,0,-0.34
4075,1,2440,2098,3092,0,0,0,0,22,1,0,0,0,1,0,0,0,-0.8777
4480,1,95838,97987,20559,0,0,0,0,24,0,0,1,0,0,0,0,0,-0.2732
12813,0,231,176,4914,0,1,0,0,26,0,2,0,0,0,0,0,0,0.5903
9360,0,6623,6361,164275,0,1,0,0,31,1,0,0,1,0,0,0,0,-0.959
9520,0,29,21,1871,0,0,0,0,40,3,0,0,0,0,1,0,0,-0.9246
175,0,21,12,147,0,0,0,0,42,2,1,0,1,0,0,0,0,-0.8519
2896,0,247,227,146,0,1,1,0,26,1,0,0,1,0,0,0,0,0.128
2450,0,1258,1261,14024,0,0,0,0,48,5,0,0,0,0,0,0,0,0.6369
2252,0,1021,9614,5839,0,4,4,0,37,0,0,0,0,0,0,0,0,0.9153
8543,0,480,63,5858,0,0,1,0,37,1,0,0,0,0,0,0,0,-0.8304
16750,0,408,73,716,0,0,0,1,20,1,0,0,0,0,0,0,0,-0.7783
3019,1,1,10,509,0,0,0,0,44,0,0,0,0,0,0,0,0,0.0
13045,0,2548,462,1302,0,1,1,0,22,5,0,0,0,0,0,0,0,0.0382
10767,0,4097,2014,2309,0,0,0,1,39,2,1,0,0,0,0,0,0,0.3134
5264,1,1558,1628,0,0,1,0,0,21,0,0,0,0,0,0,0,0,-0.6467
8307,0,1321,390,13034,0,1,1,0,28,0,1,0,0,0,0,0,0,-0.7269
8507,1,225,46,2246,0,0,0,0,35,1,0,0,0,1,0,0,0,-0.7184
11931,1,300,53,726,0,1,0,0,20,1,0,0,0,1,0,0,0,0.0
15758,0,97,15,2240,0,0,0,0,35,2,0,0,0,0,0,0,0,-0.802
15202,1,5210,46995,1872,0,3,3,0,31,1,0,0,0,1,0,0,0,0.1779
13901,0,290,135,4963,0,0,0,0,42,1,0,0,0,0,0,0,0,-0.2292
1635,0,10242,11582,52681,0,34,13,0,30,0,1,0,1,0,0,0,0,0.0
17824,0,51,15,216,0,0,0,0,31,2,0,0,0,0,0,0,0,-0.5574
3692,0,1034,326,20694,0,0,0,0,22,0,0,0,0,0,0,0,0,-0.5423
7033,0,523,394,4399,0,3,1,0,21,1,0,0,0,0,0,0,0,-0.7269
9080,0,957,166,16982,0,0,0,0,50,0,0,0,0,0,0,0,0,0.1788
16474,0,54,54,1570,0,0,0,0,39,2,0,0,0,0,0,0,0,-0.8689
17212,0,387,472,55372,0,0,0,0,37,1,0,0,0,0,0,0,0,-0.6705
16244,1,268,355,21677,0,0,0,1,37,13,0,0,0,0,0,0,0,-0.1027
1371,1,2260,1613,17036,0,0,0,0,22,1,0,0,0,1,0,0,0,-0.5267
351,1,383,639,127762,0,0,1,0,25,1,0,0,0,0,0,0,0,0.0
13354,1,912,490,1973,0,7,4,0,26,1,0,0,0,1,0,0,0,-0.0258
17680,0,3937,17701,91916,0,5,1,0,31,0,0,0,0,0,0,0,0,-0.6486
16330,0,1278,17104,3858,1,10,0,0,23,1,0,0,0,0,0,0,0,0.0
8029,0,27413,25157,54671,0,5,4,0,39,3,0,0,0,0,0,0,0,-0.9325
12480,0,2641,1432,7315,0,1,1,0,23,17,0,0,0,0,1,0,0,0.0
9873,0,4570,1842,36710,0,0,0,0,44,4,0,0,0,0,0,0,0,0.3182
11936,0,1665,802,6249,0,0,0,0,34,6,0,0,0,0,1,0,0,-0.0534
9707,0,85533,91381,8131,0,14,6,0,23,0,13,0,1,0,0,0,0,0.0
2411,1,229,72,2999,0,1,0,0,22,1,0,0,0,1,0,0,0,-0.5267
2241,0,1064,820,9627,0,0,0,0,38,4,1,0,0,0,0,0,0,-0.8176
15346,1,3217,2220,24287,0,1,0,0,21,1,0,0,0,1,0,0,0,-0.2732
13071,0,692,8464,16580,0,10,3,0,31,0,0,0,1,0,0,0,0,0.7902
2951,0,1504,974,1830,0,0,0,0,30,1,6,0,1,0,0,0,0,0.7003
5321,0,38,4,719,0,0,0,0,41,4,0,0,0,0,0,0,0,-0.0772
9421,0,4608,4273,53908,0,0,0,0,23,2,0,0,0,0,1,0,0,0.5106
17623,0,82,23,6340,0,0,0,0,25,0,1,0,0,0,0,0,0,-0.6908
5246,0,2894,347,1302,0,0,0,0,20,0,0,0,0,0,0,0,0,0.0
3725,1,782,748,9916,0,5,1,1,35,0,0,0,0,0,0,0,0,-0.3814
6740,0,50,19,147,0,0,0,0,30,3,0,0,0,0,0,0,0,-0.1779
15080,0,495,539,15769,0,0,0,0,44,0,0,0,0,0,0,0,0,-0.5859
9933,1,426,175,8094,0,0,1,0,21,1,0,0,0,1,0,0,0,-0.6486
6004,0,217,1026,5318,0,0,0,0,43,0,0,0,0,0,0,0,0,-0.8442
9634,0,225,188,11580,0,0,0,0,20,0,0,0,0,0,0,0,0,-0.7845
12923,0,963,260,160086,0,0,0,0,42,1,0,0,0,0,0,0,0,0.0
8782,0,1835,9196,27128,1,9,1,0,44,2,0,0,0,0,0,0,0,0.802
2074,1,11697,11187,5464,0,2,1,0,32,0,0,1,0,0,0,0,0,-0.3818
15348,0,468,130,28839,0,4,1,0,25,3,0,0,0,0,1,0,0,-0.9169
14423,0,82,1,69,0,0,0,0,30,6,0,0,0,0,1,0,0,0.4588
17676,0,334,11,15224,0,0,0,0,27,12,0,0,1,0,1,0,0,0.0
734,1,1016,310,6786,0,0,0,0,30,1,0,0,0,1,0,0,0,-0.7964
12220,0,166,20,3653,0,0,0,0,35,0,0,0,0,0,0,0,0,-0.1531
15100,0,1365,1043,822,0,1,0,0,33,1,1,0,0,0,0,0,0,0.8934
10932,1,2171,2508,2208,0,0,0,0,22,5,2,0,0,0,0,0,0,-0.5574
1797,0,3653,1237,397,0,0,0,0,37,1,0,0,1,0,0,0,0,-0.7184
6444,0,24,4,293,0,0,0,0,44,2,0,0,1,0,0,0,0,-0.7003
11310,1,439,174,11589,0,1,0,0,34,1,0,0,0,0,0,0,0,-0.5106
12205,0,609,300,16910,0,1,1,0,42,3,1,0,0,0,1,0,0,-0.802
15809,1,2184,2338,95226,0,4,1,1,29,0,1,0,0,0,0,0,0,-0.9538
822,0,630,1197,24024,0,1,0,0,46,0,0,0,0,0,0,0,0,-0.6597
604,0,6001,5804,58899,0,1,1,0,49,19,0,0,1,0,0,0,0,-0.836
10907,0,514,3175,194769,0,1,0,0,42,6,0,0,0,0,0,0,0,0.8126
8530,1,5497,5125,14905,0,0,0,0,35,1,0,0,0,1,0,0,0,-0.7184
13381,1,393,222,25767,0,0,1,0,26,1,0,0,0,1,0,0,0,0.296
11361,0,357,232,1825,0,0,0,0,37,15,0,0,0,0,0,0,0,-0.743
4545,0,4058,2527,32233,0,2,0,0,26,0,0,0,0,0,0,0,0,0.8271
13479,1,7242,7284,12348,0,2,0,0,43,0,1,0,0,0,0,0,0,-0.9118
6036,0,219,101,5419,0,0,0,0,23,0,0,0,0,0,0,0,0,0.7506
10531,1,18484,17752,7059,0,1,0,0,23,0,0,0,0,0,0,0,0,-0.8591
7659,0,334,235,1790,0,0,0,0,25,1,0,0,1,0,0,0,0,-0.8025
15381,0,10115,40463,40851,1,17,4,0,40,0,0,0,0,0,0,0,0,-0.8316
12382,1,999,1985,941,0,1,0,0,30,1,1,1,0,0,0,0,0,0.5155
5181,0,33,17,3170,0,0,0,0,41,1,0,0,1,0,0,0,0,0.6486
12836,0,419,758,50687,0,2,0,0,25,2,0,0,0,0,0,0,0,0.1027
16349,1,635,545,9791,0,0,0,0,41,3,0,0,0,0,0,0,0,-0.0516
605,0,3670,5282,1597,0,4,0,0,40,1,6,0,0,0,0,0,0,0.8442
17455,0,1043,29,166,0,0,0,0,34,2,0,0,0,0,0,0,0,-0.875
17228,0,4946,4217,228414,0,0,0,0,24,3,0,0,0,0,0,0,0,-0.5267
6399,0,24,4,293,0,0,0,0,43,1,0,0,1,0,0,0,0,-0.7003
16163,0,54566,327410,131153,0,122,24,0,30,0,0,0,1,0,0,0,0,0.0
12171,0,88,23,186,0,0,0,1,44,2,0,0,0,0,0,0,0,-0.9476
10029,1,12648,15269,25,0,2,3,0,21,0,0,0,0,0,0,0,0,-0.1531
11650,0,4432,2499,141489,0,0,0,0,49,0,0,0,0,0,0,0,0,-0.8779
11777,0,0,1,2,0,0,0,1,36,9,0,0,0,0,1,0,0,-0.8912
6505,0,1198,515,2804,0,0,0,0,29,0,0,0,0,0,0,0,0,-0.6795
8913,0,868,17332,10974,0,178,68,0,48,0,2,0,0,0,0,0,0,-0.4767
5157,0,2217,1166,50836,0,2,0,1,27,0,1,0,0,0,0,0,0,-0.5789
12422,0,85531,91303,8119,0,3,8,0,24,0,16,0,0,0,0,0,0,-0.875
5889,0,1085,453,79719,0,0,0,0,22,19,0,0,0,0,1,0,0,0.0
14475,0,0,1,3,0,0,0,1,33,9,0,0,0,0,1,0,0,-0.5106
10832,0,128,133,1428,0,0,0,1,34,5,1,0,0,0,0,0,0,-0.7506
8035,0,1702,761,54254,0,0,0,0,38,3,0,0,0,0,0,0,0,-0.8807
8503,0,600,88,713,0,0,0,0,38,0,0,0,0,0,0,0,0,-0.6908
10031,0,726,360,10567,0,0,0,0,21,0,0,0,0,0,0,0,0,0.0
14843,1,35459,35315,12538,0,0,0,0,32,0,0,1,0,0,0,0,0,0.128
2897,0,2921,21157,35605,1,28,6,0,43,0,0,0,0,0,0,0,0,-0.5423
4852,1,2475,958,15939,0,0,0,0,32,1,0,0,0,0,0,0,0,-0.6705
629,0,1095,4116,735,1,0,0,0,37,1,0,0,0,0,0,0,0,-0.6908
